"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioII",51,"IMDS","Int-Euclidean","low",426,110,2,"588;461",1.39471767468535e-15,1.39471767468535e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",426,201,2,"504;450",7.16961212621214e-15,7.16961212621214e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",427,201,2,"504;450",2.01791708343002e-15,2.01791708343002e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",428,378,2,"461;750",3.7470027081099e-16,3.7470027081099e-16,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",430,202,2,"450;504",2.42861286636753e-17,2.42861286636753e-17,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",430,205,2,"219;647",2.91086599268908e-15,2.91086599268908e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",432,97,2,"468;557",1.16746889933239e-15,1.16746889933239e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",432,120,2,"610;568",1.0019762797242e-14,1.0019762797242e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",432,196,2,"687;589",1.2339088084623e-14,1.2339088084623e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",435,91,2,"557;468",5.29090660172926e-16,5.29090660172926e-16,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",435,114,2,"610;568",5.92061122350884e-15,5.92061122350884e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",435,190,2,"589;687",6.00908212078366e-15,6.00908212078366e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",436,373,2,"461;750",7.25981774696294e-16,7.25981774696294e-16,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",437,97,2,"591;776",2.07889261361061e-14,2.07889261361061e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",437,208,2,"450;504",2.65759636519647e-15,2.65759636519647e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",437,337,2,"787;754",3.45001804902267e-14,3.45001804902267e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",437,355,2,"207;751",3.48818196549416e-14,3.48818196549416e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",438,349,2,"750;461",8.16837916750579e-16,8.16837916750579e-16,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",439,84,2,"637;489",2.73323030874906e-14,2.73323030874906e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",439,98,2,"618;642",6.43582409587395e-15,6.43582409587395e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",439,104,2,"461;498",1.93456362040934e-14,1.93456362040934e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",439,163,2,"520;212",1.18689780226333e-14,1.18689780226333e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",439,179,2,"207;611",2.08409678403854e-14,2.08409678403854e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",439,197,2,"284;555",1.12618248060414e-14,1.12618248060414e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",440,358,2,"750;461",8.95117313604032e-16,8.95117313604032e-16,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",440,367,2,"289;638",9.73526814718184e-15,9.73526814718184e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",441,88,2,"273;738",8.80198691710632e-15,8.80198691710632e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",441,206,2,"450;504",5.08967867851595e-15,5.08967867851595e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",442,207,2,"450;504",6.1409211049579e-15,6.1409211049579e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",443,379,2,"289;638",7.59808882477842e-15,7.59808882477842e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",443,388,2,"461;750",1.00267016911459e-15,1.00267016911459e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",444,357,2,"461;750",4.96347754563864e-16,4.96347754563864e-16,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",799,166,2,"590;615",5.3481524764365e-15,5.3481524764365e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,102,2,"530;489",6.76819711387111e-14,6.76819711387111e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,106,2,"606;468",4.1439074394134e-14,4.1439074394134e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,108,2,"531;497",7.17204073907851e-14,7.17204073907851e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,109,2,"591;461",6.1256555383693e-14,6.1256555383693e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,111,2,"657;647",1.08843489776689e-13,1.08843489776689e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,114,2,"465;475",1.05013220341732e-13,1.05013220341732e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,119,4,"568;499;612;505",6.13536998983477e-14,2.15105711021124e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,120,2,"774;651",1.04236064224494e-13,1.04236064224494e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,123,2,"697;610",4.30211422042248e-14,4.30211422042248e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,130,2,"551;718",8.97754093287517e-14,8.97754093287517e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,137,2,"735;676",4.12170297892089e-14,4.12170297892089e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,138,2,"588;210",2.228772721935e-14,2.228772721935e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,147,3,"631;590;561",7.78960229652625e-14,1.77344250396061e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,150,2,"469;728",9.71028812912778e-14,9.71028812912778e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,153,4,"623;789;593;217",3.53328477586956e-14,2.16673901043407e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,155,2,"579;464",7.30665528081431e-14,7.30665528081431e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,179,2,"536;249",8.28503932126523e-14,8.28503932126523e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,182,2,"247;662",1.17267306976032e-14,1.17267306976032e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,197,2,"675;316",4.81559236931162e-14,4.81559236931162e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,303,2,"183;634",5.05012698326368e-14,5.05012698326368e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,410,2,"474;454",7.61196661258623e-14,7.61196661258623e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Int-Euclidean","low",800,480,2,"514;280",5.01820807130571e-14,5.01820807130571e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,403,2,"550;513",1.18793863634892e-14,1.18793863634892e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,439,2,"175;649",3.91353616180368e-14,3.91353616180368e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,503,2,"582;640",9.59232693276135e-14,9.59232693276135e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,521,2,"345;153",2.8199664825479e-13,2.8199664825479e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,536,2,"274;637",3.05311331771918e-15,3.05311331771918e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,555,2,"226;283",3.74755781962222e-13,3.74755781962222e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,590,2,"704;679",2.00617300549766e-13,2.00617300549766e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,614,2,"294;673",2.2065682614425e-13,2.2065682614425e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,624,2,"781;621",4.03566069451244e-14,4.03566069451244e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,642,3,"620;205;296",8.06577027390176e-14,3.66873198487383e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,651,2,"450;728",1.56041846111066e-13,1.56041846111066e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,654,3,"775;267;593",6.30051566474776e-14,3.2612801348364e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,671,2,"738;647",2.39530617562878e-13,2.39530617562878e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,674,2,"528;463",1.55875312657372e-13,1.55875312657372e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,675,2,"216;718",2.18436380095e-13,2.18436380095e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,676,2,"575;592",1.85462756263632e-13,1.85462756263632e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,682,2,"721;260",1.27675647831893e-15,1.27675647831893e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,692,2,"606;493",1.84685600146395e-13,1.84685600146395e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,706,2,"752;618",1.24844579119099e-13,1.24844579119099e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,709,3,"465;498;468",1.05304653885696e-13,3.42337269643167e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,712,2,"532;657",1.1474154959501e-13,1.1474154959501e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",1,720,2,"615;489",8.14903700074865e-14,8.14903700074865e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,516,2,"516;261",8.66251514963778e-14,8.66251514963778e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,532,2,"487;582",1.41414657761629e-14,1.41414657761629e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,540,2,"193;658",5.49144063555218e-14,5.49144063555218e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,638,2,"490;687",1.10716991130744e-13,1.10716991130744e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,682,2,"770;606",1.12701514787261e-13,1.12701514787261e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,692,2,"651;623",7.23032744787133e-15,7.23032744787133e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,696,2,"590;528",1.04846686888038e-13,1.04846686888038e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,701,2,"726;612",2.39391839684799e-14,2.39391839684799e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,706,2,"530;260",5.4747872901828e-14,5.4747872901828e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,715,2,"707;468",1.04083408558608e-13,1.04083408558608e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,717,2,"589;493",1.09551256954887e-13,1.09551256954887e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",2,725,2,"750;591",9.95037385820297e-15,9.95037385820297e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",3,278,2,"317;400",5.5122573172639e-14,5.5122573172639e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",3,493,2,"578;731",5.36098943015872e-14,5.36098943015872e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",3,639,2,"478;715",3.50136586391159e-14,3.50136586391159e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",3,659,2,"718;789",3.40769079620884e-14,3.40769079620884e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",3,675,2,"528;738",3.43405859304369e-14,3.43405859304369e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",3,713,2,"532;533",1.94982918699793e-15,1.94982918699793e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",4,569,2,"696;621",1.29063426612674e-14,1.29063426612674e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",4,591,2,"753;708",3.62904151174348e-15,3.62904151174348e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",4,648,2,"207;697",1.44675937896466e-14,1.44675937896466e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",4,653,2,"604;618",5.38458166943201e-15,5.38458166943201e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,428,2,"783;668",2.83106871279415e-15,2.83106871279415e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,465,2,"130;368",5.6024629380147e-14,5.6024629380147e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,492,2,"578;574",1.5334955527635e-14,1.5334955527635e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,525,2,"728;735",6.49480469405717e-15,6.49480469405717e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,577,2,"449;584",6.34492458573277e-14,6.34492458573277e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,584,2,"619;216",3.12389003553903e-14,3.12389003553903e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,615,3,"465;615;590",9.81159598012482e-15,6.76542155630955e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,628,3,"759;567;594",9.78384040450919e-15,2.85466095206743e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",5,632,2,"505;553",4.88914464469303e-14,4.88914464469303e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,321,2,"794;313",7.09154956979319e-15,7.09154956979319e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,496,2,"578;574",1.18655085756814e-14,1.18655085756814e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,529,2,"728;735",1.17267306976032e-14,1.17267306976032e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,575,2,"547;570",8.37663272079681e-14,8.37663272079681e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,580,2,"449;584",7.53841433720481e-14,7.53841433720481e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,601,2,"557;477",7.03465063978115e-14,7.03465063978115e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,602,2,"768;297",8.38495939348149e-14,8.38495939348149e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,610,2,"497;716",7.75907116334906e-14,7.75907116334906e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,616,3,"465;615;590",1.01307850997046e-14,7.42045314083839e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,629,3,"759;567;594",1.17822418488345e-14,3.18495230189342e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,634,2,"505;553",5.09037256790634e-14,5.09037256790634e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",6,639,2,"579;720",7.91450238679658e-14,7.91450238679658e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",7,442,2,"218;344",2.0490553698238e-14,2.0490553698238e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",7,525,2,"217;590",2.19615992058664e-14,2.19615992058664e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",7,551,2,"551;593",2.04627981226224e-14,2.04627981226224e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",8,557,2,"551;593",2.0719537197067e-14,2.0719537197067e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",8,603,2,"746;609",3.32511795875234e-14,3.32511795875234e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",8,606,2,"557;615",3.71161434919998e-14,3.71161434919998e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",9,251,2,"577;320",3.0142555118573e-14,3.0142555118573e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",9,483,2,"578;574",7.82013342970345e-15,7.82013342970345e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",9,518,2,"728;735",1.77149961366752e-14,1.77149961366752e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",9,608,2,"615;590",1.04638520070921e-14,1.04638520070921e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",9,621,3,"759;567;594",1.40512601554121e-14,3.5527136788005e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",10,555,2,"551;593",2.13440376484186e-14,2.13440376484186e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",10,566,2,"297;604",2.71727085277007e-14,2.71727085277007e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",10,600,2,"746;609",3.34593464046407e-14,3.34593464046407e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",10,603,2,"557;615",3.72896158395974e-14,3.72896158395974e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",11,555,2,"551;593",2.1468937738689e-14,2.1468937738689e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",11,565,2,"297;703",2.1316282072803e-14,2.1316282072803e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",11,600,2,"746;609",3.35009797680641e-14,3.35009797680641e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",12,520,2,"551;593",2.18089435399804e-14,2.18089435399804e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",13,474,2,"578;574",6.84174938925253e-15,6.84174938925253e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",13,600,2,"615;590",1.05401798400351e-14,1.05401798400351e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",13,613,2,"759;567",1.4582085539061e-14,1.4582085539061e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",14,464,2,"578;574",6.75848266240564e-15,6.75848266240564e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",14,590,2,"615;590",1.05401798400351e-14,1.05401798400351e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",15,455,2,"578;574",6.38551711507063e-15,6.38551711507063e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",16,463,2,"578;574",6.24153506656455e-15,6.24153506656455e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",16,589,2,"615;590",1.05766090330306e-14,1.05766090330306e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",17,485,2,"578;574",5.92581539393677e-15,5.92581539393677e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",17,507,2,"315;247",2.65065747129256e-14,2.65065747129256e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",17,519,2,"728;735",2.04281036531029e-14,2.04281036531029e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",17,609,2,"615;590",1.06026298851702e-14,1.06026298851702e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",17,622,3,"759;567;594",1.50712775592865e-14,3.71577768554232e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",18,483,2,"578;574",5.45397060847108e-15,5.45397060847108e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",18,518,2,"728;735",2.11150541495897e-14,2.11150541495897e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",18,608,2,"615;590",1.06303854607859e-14,1.06303854607859e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",18,621,3,"759;567;594",1.53141388459233e-14,3.75532938079459e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,503,2,"578;574",5.21804821573824e-15,5.21804821573824e-15,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,539,2,"728;735",2.14273043752655e-14,2.14273043752655e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,582,2,"547;570",9.91429160990265e-14,9.91429160990265e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,584,2,"758;512",1.04111164134224e-13,1.04111164134224e-13,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,587,2,"449;584",9.69779812010074e-14,9.69779812010074e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,608,2,"557;477",7.58282325818982e-14,7.58282325818982e-14,"tolerance_near_tie"
"ScenarioII",51,"IMDS","Hausdorff","low",19,616,2,"497;716",9.55069356933791e-14,9.55069356933791e-14,"tolerance_near_tie"
