"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","level","rep"
"SPCA","Hausdorff",0.947161101347393,0.0325928529584065,0.939171960392659,0.040685404913812,0.368,0.07,FALSE,0,"L3",22
"SPCA","Ichino-Yaguchi",0.926111306385472,0.0617785588752197,0.921291950849905,0.0703211621772278,0.35,0.071,FALSE,0,"L3",22
"SPCA","Wasserstein",0.922414176918571,0.0615735207967194,0.917510951676299,0.0736459414204487,0.338333333333333,0.077,FALSE,0,"L3",22
"SPCA","Centers-Euclidean",0.829144112478032,0.15119273579379,0.829085360976615,0.166273545432397,0.201333333333333,0.0426666666666667,FALSE,0,"L3",22
"IMDS","Int-Euclidean",0.474515489162273,-0.0427932747510252,0.460016694292448,-0.0310887308766883,0.0253333333333333,-0.002,TRUE,2.34329232573494e-06,"L3",22
"IMDS","Hausdorff",0.585966608084359,-0.0788857644991212,0.587497375205389,-0.116986315144531,0.058,-0.018,TRUE,0,"L3",22
"IMDS","Ichino-Yaguchi",0.574141183362624,-0.0549115407147042,0.577650906692102,-0.0802259357494493,0.0563333333333333,-0.0126666666666667,TRUE,0,"L3",22
"IMDS","Wasserstein",0.563883421206796,-0.0710826010544815,0.569220789478653,-0.0912427195435936,0.051,-0.00466666666666667,FALSE,0,"L3",22
"IMDS","Centers-Euclidean",0.505485647334505,0.0073649677797305,0.501082543745681,0.00407918950456743,0.034,-0.00133333333333333,FALSE,0,"L3",22
"Int-UMAP","Int-Euclidean",0.76216813122437,-0.129395430579965,0.768562654181257,-0.121970813542789,0.182333333333333,-0.00133333333333334,FALSE,0,"L3",22
"Int-UMAP","Hausdorff",0.890171646162859,-0.0239285295840657,0.890374467115649,-0.0156581974726747,0.271666666666667,-0.00133333333333333,FALSE,0,"L3",22
"Int-UMAP","Ichino-Yaguchi",0.85888927943761,0.00604803749267724,0.863920437597283,0.0155876047365587,0.277333333333333,0.0216666666666667,FALSE,0,"L3",22
"Int-UMAP","Wasserstein",0.842207381370826,-0.005933216168717,0.851077778509553,0.00474762133505521,0.251,0.00766666666666667,FALSE,0,"L3",22
"Int-UMAP","Centers-Euclidean",0.589423550087874,-0.0675946104276508,0.588615048750791,-0.0717978910452708,0.108333333333333,-0.00466666666666667,FALSE,0,"L3",22
"C-PCA","CR-Euclidean",0.939421792618629,0.0487603983596954,0.932217819035552,0.0559141308748154,0.366,0.0743333333333333,FALSE,0,"L3",22
"V-PCA","CR-Euclidean",0.938838898652607,0.0500058582308143,0.931885507526049,0.0566135259937951,0.365666666666667,0.073,FALSE,0,"L3",22
"MR-PCA","CR-Euclidean",0.726384299941418,0.233900410076157,0.738794891126482,0.251802685450048,0.137333333333333,0.0276666666666667,FALSE,0,"L3",22
"SPCA","CR-Euclidean",0.939421792618629,0.0487603983596954,0.932217819035552,0.0559141308748154,0.366,0.0743333333333333,FALSE,0,"L3",22
"IMDS","CR-Euclidean",0.58109021675454,-0.065261862917399,0.583544982585549,-0.0939449200725286,0.0596666666666667,-0.0136666666666667,FALSE,0,"L3",22
"Int-UMAP","CR-Euclidean",0.875895723491506,-0.00900995899238421,0.877789479267462,-0.000366009742635787,0.281666666666667,0.00833333333333335,FALSE,0,"L3",22
"C-PCA","Int-Euclidean",0.931398359695372,0.0550708845928529,0.925180262250717,0.0656446171637849,0.348,0.0703333333333333,FALSE,0,"L3",23
"C-PCA","Hausdorff",0.945609256004686,0.0316356180433509,0.937682467937898,0.0424425642435656,0.359,0.0833333333333333,FALSE,0,"L3",23
"C-PCA","Ichino-Yaguchi",0.923050966608084,0.0553579379027533,0.918376430779802,0.0709954922155784,0.340333333333333,0.0843333333333333,FALSE,0,"L3",23
"C-PCA","Wasserstein",0.921441124780316,0.05604920913884,0.915914136247988,0.0715108930319629,0.334333333333333,0.077,FALSE,0,"L3",23
"C-PCA","Centers-Euclidean",0.83221734036321,0.14297949619215,0.832203719831749,0.161791813219938,0.208666666666667,0.0346666666666667,FALSE,0,"L3",23
"V-PCA","Int-Euclidean",0.931247803163445,0.0552806092560046,0.924478215087468,0.067011691869147,0.348333333333333,0.0736666666666667,FALSE,0,"L3",23
"V-PCA","Hausdorff",0.945560632688928,0.0316367896895138,0.937702964286981,0.0422830117336264,0.356,0.0806666666666667,FALSE,0,"L3",23
"V-PCA","Ichino-Yaguchi",0.922852958406561,0.055693028705331,0.9184187115041,0.0708661185109927,0.340666666666667,0.0846666666666667,FALSE,0,"L3",23
"V-PCA","Wasserstein",0.921038664323374,0.0568072642062097,0.916145295488393,0.070948704167417,0.332,0.0743333333333333,FALSE,0,"L3",23
"V-PCA","Centers-Euclidean",0.832613356766257,0.142250732278852,0.832104599389331,0.162118583453731,0.211666666666667,0.0376666666666667,FALSE,0,"L3",23
"MR-PCA","Int-Euclidean",0.728496777973052,0.21712712360867,0.739138028810335,0.245908372369429,0.142666666666667,0.0306666666666667,FALSE,0,"L3",23
"MR-PCA","Hausdorff",0.723375512595196,0.22079906268307,0.737636193411478,0.244707932014941,0.125333333333333,0.0263333333333333,FALSE,0,"L3",23
"MR-PCA","Ichino-Yaguchi",0.71786467486819,0.249746924428822,0.727127019334055,0.277464776169767,0.134333333333333,0.033,FALSE,0,"L3",23
"MR-PCA","Wasserstein",0.744397188049209,0.227735207967194,0.750513887117021,0.250815449497324,0.151666666666667,0.0263333333333333,FALSE,0,"L3",23
"MR-PCA","Centers-Euclidean",0.83221734036321,0.14297949619215,0.832203719831749,0.161791813219938,0.208666666666667,0.0346666666666667,FALSE,0,"L3",23
"SPCA","Int-Euclidean",0.931398359695372,0.0550708845928529,0.925180262250717,0.0656446171637849,0.348,0.0703333333333333,FALSE,0,"L3",23
"SPCA","Hausdorff",0.945609256004686,0.0316356180433509,0.937682467937898,0.0424425642435656,0.359,0.0833333333333333,FALSE,0,"L3",23
"SPCA","Ichino-Yaguchi",0.923050966608084,0.0553579379027533,0.918376430779802,0.0709954922155784,0.340333333333333,0.0843333333333333,FALSE,0,"L3",23
"SPCA","Wasserstein",0.921441124780316,0.05604920913884,0.915914136247988,0.0715108930319629,0.334333333333333,0.077,FALSE,0,"L3",23
"SPCA","Centers-Euclidean",0.83221734036321,0.14297949619215,0.832203719831749,0.161791813219938,0.208666666666667,0.0346666666666667,FALSE,0,"L3",23
"IMDS","Int-Euclidean",0.538024370240187,-0.0783929701230228,0.522266699243442,-0.0746623788752661,0.0316666666666667,0.00466666666666667,TRUE,1.05448154658072e-05,"L3",23
"IMDS","Hausdorff",0.565956391329818,-0.0602207850029291,0.567285856751537,-0.081228044028694,0.041,0.00166666666666667,TRUE,1.28956132350311e-06,"L3",23
"IMDS","Ichino-Yaguchi",0.5567129466901,-0.0501804335090802,0.556774600646654,-0.0601880226465391,0.038,0.00466666666666667,FALSE,0,"L3",23
"IMDS","Wasserstein",0.547877562975981,-0.0575149384885764,0.550462642406334,-0.0763966463422591,0.041,0,FALSE,0,"L3",23
"IMDS","Centers-Euclidean",0.486742823667253,-0.0147088459285296,0.479700323603133,0.000732693434582377,0.0303333333333333,0.00333333333333333,FALSE,0,"L3",23
"Int-UMAP","Int-Euclidean",0.780383714118336,-0.0571165787932045,0.777382468383103,-0.0464410087869788,0.162666666666667,0.005,FALSE,0,"L3",23
"Int-UMAP","Hausdorff",0.899243702401875,0.008115992970123,0.897098300496343,0.0143128702979178,0.262333333333333,0.00800000000000001,FALSE,0,"L3",23
"Int-UMAP","Ichino-Yaguchi",0.860756297598125,0.0471903925014646,0.864362123096918,0.0601607791283886,0.266666666666667,0.0186666666666667,FALSE,0,"L3",23
"Int-UMAP","Wasserstein",0.845525483304042,0.0278711189220856,0.853663556981647,0.0421145412930585,0.240666666666667,0.023,FALSE,0,"L3",23
"Int-UMAP","Centers-Euclidean",0.585193321616872,-0.0639543057996486,0.596014622243735,-0.0639603825268739,0.102,-0.00233333333333333,FALSE,0,"L3",23
"C-PCA","CR-Euclidean",0.937681312243702,0.0473509080257762,0.930155052862035,0.058530775150706,0.360333333333333,0.0833333333333333,FALSE,0,"L3",23
"V-PCA","CR-Euclidean",0.937484475688342,0.0476602226127709,0.930166334220828,0.0584702225706085,0.359333333333333,0.083,FALSE,0,"L3",23
"MR-PCA","CR-Euclidean",0.725263034563562,0.22303690685413,0.73557133937677,0.253193286973604,0.126,0.0313333333333333,FALSE,0,"L3",23
"SPCA","CR-Euclidean",0.937681312243702,0.0473509080257762,0.930155052862035,0.058530775150706,0.360333333333333,0.0833333333333333,FALSE,0,"L3",23
"IMDS","CR-Euclidean",0.558435266549502,-0.0524932630345636,0.561455608463391,-0.0656390229239483,0.0383333333333333,0.00466666666666667,FALSE,0,"L3",23
"Int-UMAP","CR-Euclidean",0.880695371997657,0.0341944932630346,0.880432536522603,0.0436929704937623,0.269,0.025,FALSE,0,"L3",23
"C-PCA","Int-Euclidean",0.928230228471002,0.0567955477445812,0.922110882162803,0.0688465365222957,0.334333333333333,0.0806666666666667,FALSE,0,"L3",24
"C-PCA","Hausdorff",0.947755711775044,0.0326127709431752,0.939628134267283,0.0410996166164889,0.362333333333333,0.0726666666666667,FALSE,0,"L3",24
"C-PCA","Ichino-Yaguchi",0.924572934973638,0.0598383128295256,0.919060669715251,0.0719170480467521,0.348333333333333,0.095,FALSE,0,"L3",24
"C-PCA","Wasserstein",0.921792032806093,0.0594434680726421,0.915884305163634,0.0712218363261135,0.334,0.0856666666666667,FALSE,0,"L3",24
"C-PCA","Centers-Euclidean",0.838940831868776,0.141588752196837,0.841634477527321,0.151902918139108,0.224,0.045,FALSE,0,"L3",24
"V-PCA","Int-Euclidean",0.928304042179262,0.0567065026362039,0.922245173087531,0.0686301726952891,0.336,0.0833333333333333,FALSE,0,"L3",24
"V-PCA","Hausdorff",0.947715875805507,0.0326127709431752,0.939797506633181,0.0406819752947684,0.364,0.0783333333333334,FALSE,0,"L3",24
"V-PCA","Ichino-Yaguchi",0.924674282366725,0.0595957820738138,0.919344655681753,0.0713731540658871,0.349666666666667,0.091,FALSE,0,"L3",24
"V-PCA","Wasserstein",0.921812536613943,0.0594024604569421,0.916225283599866,0.0704962738586116,0.334666666666667,0.083,FALSE,0,"L3",24
"V-PCA","Centers-Euclidean",0.839850029291154,0.139751611013474,0.841872938141125,0.151430768288397,0.225666666666667,0.043,FALSE,0,"L3",24
"MR-PCA","Int-Euclidean",0.72704510837727,0.212747510251904,0.741377733543777,0.234655167464122,0.130333333333333,0.029,FALSE,0,"L3",24
"MR-PCA","Hausdorff",0.73802050380785,0.206688927943761,0.751212775622624,0.228220391556874,0.131666666666667,0.0296666666666667,FALSE,0,"L3",24
"MR-PCA","Ichino-Yaguchi",0.726894551845343,0.24704510837727,0.735659059483012,0.268779202998906,0.141,0.0203333333333333,FALSE,0,"L3",24
"MR-PCA","Wasserstein",0.754991212653779,0.222605741066198,0.761160128513997,0.23908204572938,0.158333333333333,0.029,FALSE,0,"L3",24
"MR-PCA","Centers-Euclidean",0.838940831868776,0.141588752196837,0.841634477527321,0.151902918139108,0.224,0.045,FALSE,0,"L3",24
"SPCA","Int-Euclidean",0.928230228471002,0.0567955477445812,0.922110882162803,0.0688465365222957,0.334333333333333,0.0806666666666667,FALSE,0,"L3",24
"SPCA","Hausdorff",0.947755711775044,0.0326127709431752,0.939628134267283,0.0410996166164889,0.362333333333333,0.0726666666666667,FALSE,0,"L3",24
"SPCA","Ichino-Yaguchi",0.924572934973638,0.0598383128295256,0.919060669715251,0.0719170480467521,0.348333333333333,0.095,FALSE,0,"L3",24
"SPCA","Wasserstein",0.921792032806093,0.0594434680726421,0.915884305163634,0.0712218363261135,0.334,0.0856666666666667,FALSE,0,"L3",24
"SPCA","Centers-Euclidean",0.838940831868776,0.141588752196837,0.841634477527321,0.151902918139108,0.224,0.045,FALSE,0,"L3",24
"IMDS","Int-Euclidean",0.507689513766842,-0.0626690099589924,0.495746850208088,-0.0547049506719765,0.031,-0.002,TRUE,0,"L3",24
"IMDS","Hausdorff",0.580454352665495,-0.0939477680140598,0.581965137292993,-0.126704289372648,0.0523333333333333,-0.00633333333333334,TRUE,1.66353410728792e-05,"L3",24
"IMDS","Ichino-Yaguchi",0.570185705916813,-0.0702741652021089,0.572654981091807,-0.1015460581411,0.0573333333333333,-0.005,FALSE,0,"L3",24
"IMDS","Wasserstein",0.566185705916813,-0.0858640890451084,0.572293457947943,-0.112622580863555,0.0506666666666667,-0.00966666666666667,TRUE,0,"L3",24
"IMDS","Centers-Euclidean",0.510171646162859,-0.00755594610427646,0.512283393996447,-0.00864592530093222,0.0346666666666667,0.00666666666666667,TRUE,0,"L3",24
"Int-UMAP","Int-Euclidean",0.768553602811951,-0.0763596953719977,0.765761736965413,-0.0701504227228074,0.148,0.00966666666666667,FALSE,0,"L3",24
"Int-UMAP","Hausdorff",0.911966022261277,0.00783831282952541,0.908026027799565,0.0111149700721986,0.295333333333333,0.0193333333333333,FALSE,0,"L3",24
"Int-UMAP","Ichino-Yaguchi",0.880437609841828,0.0309091974223784,0.882540084248269,0.0401199046400105,0.299,0.013,FALSE,0,"L3",24
"Int-UMAP","Wasserstein",0.864975981253661,0.0175207967193908,0.869673529128657,0.0299738817776234,0.272666666666667,0.0186666666666667,FALSE,0,"L3",24
"Int-UMAP","Centers-Euclidean",0.617505565319274,-0.101982425307557,0.62653553363199,-0.0950251978747415,0.124333333333333,0.006,FALSE,0,"L3",24
"C-PCA","CR-Euclidean",0.938967779730521,0.0496449912126538,0.931140841128655,0.0579061116456138,0.361333333333333,0.0826666666666667,FALSE,0,"L3",24
"V-PCA","CR-Euclidean",0.938919742237844,0.0496168717047452,0.931501245117514,0.0570599675184066,0.361,0.0806666666666667,FALSE,0,"L3",24
"MR-PCA","CR-Euclidean",0.736038078500293,0.21693848857645,0.746990738032833,0.239912506334586,0.131333333333333,0.0253333333333333,FALSE,0,"L3",24
"SPCA","CR-Euclidean",0.938967779730521,0.0496449912126538,0.931140841128655,0.0579061116456138,0.361333333333333,0.0826666666666667,FALSE,0,"L3",24
"IMDS","CR-Euclidean",0.575220269478617,-0.0816883421206795,0.577247317750827,-0.114788449767672,0.056,-0.00533333333333333,TRUE,0,"L3",24
"Int-UMAP","CR-Euclidean",0.896804920913884,0.0243093145869947,0.895526058887204,0.0283296695975018,0.301,0.02,FALSE,0,"L3",24
"C-PCA","Int-Euclidean",0.930652606912712,0.0516344463971881,0.924426562015695,0.0595163285329413,0.328666666666667,0.0536666666666667,FALSE,0,"L3",25
"C-PCA","Hausdorff",0.944579964850615,0.0323046280023433,0.937580754556105,0.0410976454298945,0.34,0.055,FALSE,0,"L3",25
"C-PCA","Ichino-Yaguchi",0.924089045108377,0.0635922671353252,0.920158939968311,0.0719921834161493,0.339,0.056,FALSE,0,"L3",25
"C-PCA","Wasserstein",0.918414176918571,0.0611376684241359,0.915823259019292,0.0720590886209569,0.324666666666667,0.061,FALSE,0,"L3",25
"C-PCA","Centers-Euclidean",0.838916227299356,0.134966608084358,0.839637637106083,0.148916268015671,0.21,0.0433333333333333,FALSE,0,"L3",25
"V-PCA","Int-Euclidean",0.930453427065026,0.0521991798476861,0.924216676699147,0.0600351804610581,0.328333333333333,0.0493333333333333,FALSE,0,"L3",25
"V-PCA","Hausdorff",0.94426654950205,0.0330486233157586,0.937374874555619,0.0416911568178723,0.338333333333333,0.0506666666666667,FALSE,0,"L3",25
"V-PCA","Ichino-Yaguchi",0.924393673110721,0.0631845342706502,0.920190487397378,0.0720615725616967,0.341333333333333,0.0606666666666667,FALSE,0,"L3",25
"V-PCA","Wasserstein",0.918816051552431,0.0603057996485061,0.915969179791407,0.0717453276046107,0.327666666666667,0.0653333333333333,FALSE,0,"L3",25
"V-PCA","Centers-Euclidean",0.839526654950205,0.133717633274751,0.838467797734763,0.151273960701847,0.212,0.0436666666666667,FALSE,0,"L3",25
"MR-PCA","Int-Euclidean",0.730870533099004,0.226863503222027,0.739667941797185,0.24737151171743,0.138333333333333,0.0193333333333333,FALSE,0,"L3",25
"MR-PCA","Hausdorff",0.730228471001757,0.215997656707674,0.745038897928611,0.238466763782916,0.14,0.0296666666666667,FALSE,0,"L3",25
"MR-PCA","Ichino-Yaguchi",0.715687170474517,0.254940831868776,0.721655006115438,0.288616418909697,0.141666666666667,0.0316666666666667,FALSE,0,"L3",25
"MR-PCA","Wasserstein",0.742845342706503,0.22893848857645,0.747587099504854,0.256369548667354,0.158333333333333,0.028,FALSE,0,"L3",25
"MR-PCA","Centers-Euclidean",0.838916227299356,0.134966608084358,0.839637637106083,0.148916268015671,0.21,0.0433333333333333,FALSE,0,"L3",25
"SPCA","Int-Euclidean",0.930652606912712,0.0516344463971881,0.924426562015695,0.0595163285329413,0.328666666666667,0.0536666666666667,FALSE,0,"L3",25
"SPCA","Hausdorff",0.944579964850615,0.0323046280023433,0.937580754556105,0.0410976454298945,0.34,0.055,FALSE,0,"L3",25
"SPCA","Ichino-Yaguchi",0.924089045108377,0.0635922671353252,0.920158939968311,0.0719921834161493,0.339,0.056,FALSE,0,"L3",25
"SPCA","Wasserstein",0.918414176918571,0.0611376684241359,0.915823259019292,0.0720590886209569,0.324666666666667,0.061,FALSE,0,"L3",25
"SPCA","Centers-Euclidean",0.838916227299356,0.134966608084358,0.839637637106083,0.148916268015671,0.21,0.0433333333333333,FALSE,0,"L3",25
"IMDS","Int-Euclidean",0.571866514352665,-0.0699307088459286,0.5576075915554,-0.0688389520594832,0.0433333333333333,-0.004,TRUE,4.68658465135885e-06,"L3",25
"IMDS","Hausdorff",0.606613356766257,-0.0883737551259519,0.60977439278165,-0.115602586675792,0.056,0.00133333333333334,TRUE,0,"L3",25
"IMDS","Ichino-Yaguchi",0.600595196250732,-0.0616754540128881,0.60214691081747,-0.0803554460861277,0.053,-0.000333333333333335,TRUE,0,"L3",25
"IMDS","Wasserstein",0.591339191564148,-0.0762765084944348,0.593257378938977,-0.0965290152065378,0.056,-0.00366666666666667,FALSE,0,"L3",25
"IMDS","Centers-Euclidean",0.502918570591681,-0.00382425307557122,0.493617100534968,-0.00691505613506505,0.0286666666666667,-0.00333333333333333,FALSE,0,"L3",25
"Int-UMAP","Int-Euclidean",0.790195664909197,-0.0659707088459286,0.777341023570878,-0.0280733708196528,0.162333333333333,0.0176666666666667,FALSE,0,"L3",25
"Int-UMAP","Hausdorff",0.900503807850029,-0.0103667252489748,0.899621777036996,-0.00305810410229415,0.277666666666667,0.029,FALSE,0,"L3",25
"Int-UMAP","Ichino-Yaguchi",0.869919742237844,0.0289267721148213,0.875565114940597,0.0372052089680393,0.28,0.0206666666666667,FALSE,0,"L3",25
"Int-UMAP","Wasserstein",0.856613942589338,0.01402460456942,0.864064798614274,0.0246522060786543,0.268666666666667,0.0203333333333333,FALSE,0,"L3",25
"Int-UMAP","Centers-Euclidean",0.596373755125952,-0.0703971880492091,0.596943735057784,-0.0773458003209473,0.116666666666667,-0.006,FALSE,0,"L3",25
"C-PCA","CR-Euclidean",0.936857644991213,0.049891036906854,0.931157031264033,0.0568021335485059,0.345,0.06,FALSE,0,"L3",25
"V-PCA","CR-Euclidean",0.937489162272994,0.048763913298184,0.931275015378786,0.0564772684880492,0.348333333333333,0.0636666666666667,FALSE,0,"L3",25
"MR-PCA","CR-Euclidean",0.723970708845929,0.227116578793204,0.733495602365608,0.259840145057227,0.136333333333333,0.038,FALSE,0,"L3",25
"SPCA","CR-Euclidean",0.936857644991213,0.049891036906854,0.931157031264033,0.0568021335485059,0.345,0.06,FALSE,0,"L3",25
"IMDS","CR-Euclidean",0.606903925014646,-0.070937316930287,0.605421675806433,-0.0949472208648566,0.0563333333333333,0.003,FALSE,0,"L3",25
"Int-UMAP","CR-Euclidean",0.887162272993556,0.0086983011130638,0.888400121095949,0.016974943977004,0.285666666666667,0.02,FALSE,0,"L3",25
"C-PCA","Int-Euclidean",0.838783245459871,0.138379613356766,0.838855375390534,0.161869579908512,0.249,0.0626666666666666,FALSE,0,"L1",1
"C-PCA","Hausdorff",0.874930872876391,0.104026947861746,0.87314922465893,0.121565964976436,0.284,0.0733333333333333,FALSE,0,"L1",1
"C-PCA","Ichino-Yaguchi",0.828916227299356,0.145537199765671,0.828364572956395,0.166358149866369,0.217666666666667,0.0516666666666667,FALSE,0,"L1",1
"C-PCA","Wasserstein",0.836128881077914,0.147561804335091,0.835673534808868,0.165051732134164,0.229333333333333,0.049,FALSE,0,"L1",1
"C-PCA","Centers-Euclidean",0.832859988283538,0.152637375512595,0.834979596530036,0.164648131678949,0.225,0.0456666666666667,FALSE,0,"L1",1
"V-PCA","Int-Euclidean",0.838684827182191,0.138339777387229,0.838663196979111,0.162072747224641,0.248333333333333,0.06,FALSE,0,"L1",1
"V-PCA","Hausdorff",0.874884007029877,0.104190978324546,0.872626495603287,0.122686761102471,0.285,0.074,FALSE,0,"L1",1
"V-PCA","Ichino-Yaguchi",0.829224956063269,0.144983011130639,0.828598752687162,0.165895418418897,0.216333333333333,0.0513333333333333,FALSE,0,"L1",1
