"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep"
"C-PCA","Centers-Euclidean",0.830974223784417,0.14172114821324,0.832944003255835,0.154851744200774,0.211333333333333,0.0296666666666667,FALSE,0,86
"V-PCA","Int-Euclidean",0.927739308728764,0.0535477445811364,0.919930105776268,0.0665975860947217,0.346,0.076,FALSE,0,86
"V-PCA","Hausdorff",0.94600820152314,0.0314329232571764,0.937305328820483,0.0408985954988476,0.372666666666667,0.0733333333333333,FALSE,0,86
"V-PCA","Ichino-Yaguchi",0.922391329818395,0.0552173403632102,0.915961051717089,0.0711091639758588,0.357666666666667,0.0713333333333333,FALSE,0,86
"V-PCA","Wasserstein",0.919580550673696,0.0554961921499707,0.913558651167982,0.0709353925171362,0.346333333333333,0.077,FALSE,0,86
"V-PCA","Centers-Euclidean",0.831350908025776,0.140787346221441,0.832090039627912,0.156378604765267,0.211,0.0296666666666667,FALSE,0,86
"MR-PCA","Int-Euclidean",0.736690099589924,0.21226244874048,0.745284586994191,0.233971119660084,0.126,0.029,FALSE,0,86
"MR-PCA","Hausdorff",0.73734036321031,0.202608084358524,0.754608183678974,0.212709171836042,0.143666666666667,0.0236666666666667,FALSE,0,86
"MR-PCA","Ichino-Yaguchi",0.711500878734622,0.257694200351494,0.721331391468907,0.280727958902295,0.139,0.0266666666666667,FALSE,0,86
"MR-PCA","Wasserstein",0.740650849443468,0.230332747510252,0.747212537974894,0.251721344834378,0.159,0.0313333333333333,FALSE,0,86
"MR-PCA","Centers-Euclidean",0.830974223784417,0.14172114821324,0.832944003255835,0.154851744200774,0.211333333333333,0.0296666666666667,FALSE,0,86
"SPCA","Int-Euclidean",0.927803749267721,0.0535946104276508,0.919970666317871,0.0667192423888632,0.347,0.08,FALSE,0,86
"SPCA","Hausdorff",0.945957820738137,0.031634446397188,0.937287724005629,0.0410052069108819,0.373666666666667,0.0756666666666667,FALSE,0,86
"SPCA","Ichino-Yaguchi",0.922193907439953,0.0557270064440539,0.915494437001322,0.0721497616691099,0.358666666666667,0.0716666666666667,FALSE,0,86
"SPCA","Wasserstein",0.919410076157001,0.05599179847686,0.913006458706481,0.0720922902194603,0.346666666666667,0.076,FALSE,0,86
"SPCA","Centers-Euclidean",0.830974223784417,0.14172114821324,0.832944003255835,0.154851744200774,0.211333333333333,0.0296666666666667,FALSE,0,86
"IMDS","Int-Euclidean",0.513364967779731,-0.0930193321616872,0.50487922797648,-0.0822207612311197,0.0286666666666667,-0.00633333333333333,TRUE,0,86
"IMDS","Hausdorff",0.59109431751611,-0.094158172231986,0.597567641713195,-0.114395772203905,0.0593333333333333,-0.003,TRUE,0,86
"IMDS","Ichino-Yaguchi",0.573482718219098,-0.06604920913884,0.579741355448696,-0.0898319993282,0.057,-0.006,FALSE,0,86
"IMDS","Wasserstein",0.564638547158758,-0.0738582308142941,0.574295013711568,-0.0898092094021916,0.056,-0.00366666666666667,FALSE,0,86
"IMDS","Centers-Euclidean",0.507658465143527,0.0146772114821323,0.500701432318832,0.0176533760485171,0.038,-0.000666666666666666,FALSE,0,86
"Int-UMAP","Int-Euclidean",0.755263620386643,-0.101547744581136,0.759048896327406,-0.0787865534984493,0.154,0.0223333333333333,FALSE,0,86
"Int-UMAP","Hausdorff",0.899606326889279,-0.00796016403046274,0.899008300476385,0.00408608712245596,0.284666666666667,0.0173333333333333,FALSE,0,86
"Int-UMAP","Ichino-Yaguchi",0.865169888693615,0.0238652606912713,0.872086794231915,0.039985704291614,0.287,0.014,FALSE,0,86
"Int-UMAP","Wasserstein",0.850828939660223,0.00609607498535436,0.860200357147079,0.0221332092284079,0.266333333333333,0.0166666666666667,FALSE,0,86
"Int-UMAP","Centers-Euclidean",0.602419449326304,-0.0897293497363797,0.612310255251777,-0.0877742033389506,0.109333333333333,-0.000666666666666663,FALSE,0,86
"C-PCA","Int-Euclidean",0.927649091974224,0.0536555360281196,0.921114101153497,0.0648862276846402,0.343333333333333,0.0723333333333333,FALSE,0,87
"C-PCA","Hausdorff",0.943752196836555,0.033784417106034,0.933758907759981,0.0442819837690285,0.349333333333333,0.06,FALSE,0,87
"C-PCA","Ichino-Yaguchi",0.92100410076157,0.0614317516110134,0.913658707309955,0.0758440155834275,0.345,0.0683333333333333,FALSE,0,87
"C-PCA","Wasserstein",0.916704159343878,0.0597445811364967,0.909454908569335,0.0763031255128501,0.321666666666667,0.072,FALSE,0,87
"C-PCA","Centers-Euclidean",0.82706561218512,0.146721734036321,0.827120778010769,0.160948613591086,0.209333333333333,0.034,FALSE,0,87
"V-PCA","Int-Euclidean",0.92871704745167,0.0516250732278851,0.920911412049692,0.0652251105837215,0.343,0.0676666666666667,FALSE,0,87
"V-PCA","Hausdorff",0.943752782659637,0.0339097832454599,0.934066959397087,0.0439031352152639,0.351333333333333,0.0596666666666667,FALSE,0,87
"V-PCA","Ichino-Yaguchi",0.921563561804335,0.0607533684827182,0.91373726769282,0.0758384059916704,0.344333333333333,0.0673333333333333,FALSE,0,87
"V-PCA","Wasserstein",0.917237258347979,0.0590908025776216,0.909995653871301,0.0753119011311756,0.321,0.0676666666666667,FALSE,0,87
"V-PCA","Centers-Euclidean",0.828071470415934,0.144353837141183,0.828286690360821,0.15845186934963,0.206666666666667,0.0313333333333333,FALSE,0,87
"MR-PCA","Int-Euclidean",0.733142355008787,0.210200351493849,0.742848103646342,0.238659998406471,0.135333333333333,0.0226666666666667,FALSE,0,87
"MR-PCA","Hausdorff",0.783715289982425,0.143374340949033,0.807937738904668,0.134927410746621,0.162333333333333,0.0163333333333333,FALSE,0,87
"MR-PCA","Ichino-Yaguchi",0.725821323960164,0.235122437024019,0.752680294105952,0.216337410956942,0.135666666666667,0.0166666666666667,FALSE,0,87
"MR-PCA","Wasserstein",0.752140597539543,0.209031048623316,0.767950662918956,0.206662736575014,0.150666666666667,0.0136666666666667,FALSE,0,87
"MR-PCA","Centers-Euclidean",0.82706561218512,0.146721734036321,0.827120778010769,0.160948613591086,0.209333333333333,0.034,FALSE,0,87
"SPCA","Int-Euclidean",0.927649091974224,0.0536555360281196,0.921114101153497,0.0648862276846402,0.343333333333333,0.0723333333333333,FALSE,0,87
"SPCA","Hausdorff",0.943752196836555,0.033784417106034,0.933758907759981,0.0442819837690285,0.349333333333333,0.06,FALSE,0,87
"SPCA","Ichino-Yaguchi",0.92100410076157,0.0614317516110134,0.913658707309955,0.0758440155834275,0.345,0.0683333333333333,FALSE,0,87
"SPCA","Wasserstein",0.916704159343878,0.0597445811364967,0.909454908569335,0.0763031255128501,0.321666666666667,0.072,FALSE,0,87
"SPCA","Centers-Euclidean",0.82706561218512,0.146721734036321,0.827120778010769,0.160948613591086,0.209333333333333,0.034,FALSE,0,87
"IMDS","Int-Euclidean",0.554276508494435,-0.0381581722319859,0.535899204970092,-0.027041651142037,0.033,-0.004,TRUE,0,87
"IMDS","Hausdorff",0.60071704745167,-0.06798359695372,0.6038612536409,-0.0814569924390256,0.057,0.004,TRUE,0,87
"IMDS","Ichino-Yaguchi",0.592048037492677,-0.042282366725249,0.593885783707099,-0.0477794890051848,0.0636666666666667,-0.00366666666666667,TRUE,0,87
"IMDS","Wasserstein",0.583452255418863,-0.0442753368482718,0.588046936347714,-0.0606331930321318,0.0546666666666667,-0.007,FALSE,0,87
"IMDS","Centers-Euclidean",0.511472173403632,0.00451903925014641,0.510310057365521,-0.00462698133805189,0.0383333333333333,0.000333333333333331,TRUE,0,87
"Int-UMAP","Int-Euclidean",0.766118336262449,-0.0915899238429995,0.764350164718431,-0.0704424715179656,0.156666666666667,0.027,FALSE,0,87
"Int-UMAP","Hausdorff",0.90420093731693,0.0115723491505566,0.901992334632566,0.0184692646107682,0.258666666666667,0.0313333333333333,FALSE,0,87
"Int-UMAP","Ichino-Yaguchi",0.866148799062683,0.0456473345049795,0.871438172519663,0.0580576934384203,0.255666666666667,0.0346666666666667,FALSE,0,87
"Int-UMAP","Wasserstein",0.848238429994142,0.0283128295254833,0.857064722008191,0.0443908365614584,0.240666666666667,0.0313333333333333,FALSE,0,87
"Int-UMAP","Centers-Euclidean",0.586471001757469,-0.06302050380785,0.59169703276545,-0.0527235197409578,0.0986666666666667,0.008,FALSE,0,87
"C-PCA","Int-Euclidean",0.933756297598125,0.0519039250146456,0.928267088261108,0.0592304005484934,0.351333333333333,0.0576666666666667,FALSE,0,88
"C-PCA","Hausdorff",0.947753368482718,0.0305014645577035,0.939450233909537,0.0394059236613471,0.361666666666667,0.0696666666666667,FALSE,0,88
"C-PCA","Ichino-Yaguchi",0.928867018160516,0.0588471001757469,0.922527860281557,0.0703827264488874,0.357666666666667,0.0783333333333333,FALSE,0,88
"C-PCA","Wasserstein",0.922787932044523,0.0564885764499121,0.917960951776087,0.070601136686899,0.335333333333333,0.0823333333333333,FALSE,0,88
"C-PCA","Centers-Euclidean",0.830357937902753,0.150644405389572,0.828753010319714,0.168334586817644,0.194,0.059,FALSE,0,88
"V-PCA","Int-Euclidean",0.933694786174575,0.05199179847686,0.928359680299326,0.0590639826596987,0.349,0.0543333333333333,FALSE,0,88
"V-PCA","Hausdorff",0.947504393673111,0.0308447568834213,0.939217226297901,0.0398097175507607,0.361333333333333,0.0676666666666667,FALSE,0,88
"V-PCA","Ichino-Yaguchi",0.92914762741652,0.0582741652021089,0.922865650891494,0.0697047626109503,0.357666666666667,0.078,FALSE,0,88
"V-PCA","Wasserstein",0.92284007029877,0.0563257176332748,0.918136006655365,0.0702096596433165,0.335,0.0813333333333333,FALSE,0,88
"V-PCA","Centers-Euclidean",0.830561218512009,0.150458113649678,0.829577381585648,0.166954392361007,0.195333333333333,0.0593333333333333,FALSE,0,88
"MR-PCA","Int-Euclidean",0.725888107791447,0.231279437609842,0.730447958294359,0.264015736946684,0.140333333333333,0.0243333333333333,FALSE,0,88
"MR-PCA","Hausdorff",0.731541300527241,0.222637375512595,0.74936846958086,0.230585843103679,0.135,0.0173333333333333,FALSE,0,88
"MR-PCA","Ichino-Yaguchi",0.710538371411834,0.268697129466901,0.716274134178549,0.298848490821778,0.128333333333333,0.021,FALSE,0,88
"MR-PCA","Wasserstein",0.737870533099004,0.242597539543058,0.740926146055408,0.267552051837909,0.143666666666667,0.0203333333333333,FALSE,0,88
"MR-PCA","Centers-Euclidean",0.830357937902753,0.150644405389572,0.828753010319714,0.168334586817644,0.194,0.059,FALSE,0,88
"SPCA","Int-Euclidean",0.933756297598125,0.0519039250146456,0.928267088261108,0.0592304005484934,0.351333333333333,0.0576666666666667,FALSE,0,88
"SPCA","Hausdorff",0.947753368482718,0.0305014645577035,0.939450233909537,0.0394059236613471,0.361666666666667,0.0696666666666667,FALSE,0,88
"SPCA","Ichino-Yaguchi",0.928867018160516,0.0588471001757469,0.922527860281557,0.0703827264488874,0.357666666666667,0.0783333333333333,FALSE,0,88
"SPCA","Wasserstein",0.922787932044523,0.0564885764499121,0.917960951776087,0.070601136686899,0.335333333333333,0.0823333333333333,FALSE,0,88
"SPCA","Centers-Euclidean",0.830357937902753,0.150644405389572,0.828753010319714,0.168334586817644,0.194,0.059,FALSE,0,88
"IMDS","Int-Euclidean",0.481080843585237,-0.0810111306385471,0.471721068499809,-0.0722082064305204,0.035,0.000666666666666666,TRUE,0,88
"IMDS","Hausdorff",0.581271821909783,-0.101491505565319,0.584246992136593,-0.116855189785815,0.0546666666666667,-0.001,TRUE,0,88
"IMDS","Ichino-Yaguchi",0.575438781487991,-0.0874422964264792,0.575327239234965,-0.0971276433896242,0.0543333333333333,-0.00133333333333333,FALSE,0,88
"IMDS","Wasserstein",0.569367311072056,-0.0836133567662566,0.570507740975642,-0.0991525233260918,0.052,0.003,FALSE,0,88
"IMDS","Centers-Euclidean",0.50706561218512,0.0083057996485062,0.497832946695215,0.00749421961812713,0.0353333333333333,-0.004,FALSE,0,88
"Int-UMAP","Int-Euclidean",0.769205623901582,-0.104044522554189,0.769861485761938,-0.0964485941709065,0.163333333333333,-0.00366666666666667,FALSE,0,88
"Int-UMAP","Hausdorff",0.897821909783245,-0.00378676039835968,0.896531454626708,0.00429096310733923,0.263333333333333,0.00866666666666667,FALSE,0,88
"Int-UMAP","Ichino-Yaguchi",0.863767428236673,0.0342999414176919,0.868302460621172,0.0425441832110476,0.270666666666667,0.013,FALSE,0,88
"Int-UMAP","Wasserstein",0.84428295254833,0.00525717633274747,0.853058282184572,0.0231562381838187,0.249,0.0156666666666667,FALSE,0,88
"Int-UMAP","Centers-Euclidean",0.587606326889279,-0.085103690685413,0.592479870945615,-0.10252426716456,0.096,-0.0153333333333333,FALSE,0,88
"C-PCA","Int-Euclidean",0.927560046865846,0.0570837727006445,0.920529158439956,0.0686237709444333,0.338666666666667,0.0653333333333333,FALSE,0,89
"C-PCA","Hausdorff",0.946590509666081,0.0333825424721734,0.938934463111868,0.0417636900367418,0.361333333333333,0.0703333333333333,FALSE,0,89
"C-PCA","Ichino-Yaguchi",0.925012888107791,0.0634903339191565,0.919941631998192,0.0742873446596733,0.359333333333333,0.077,FALSE,0,89
"C-PCA","Wasserstein",0.919804920913884,0.0610392501464558,0.915450481382496,0.0748078453840536,0.337,0.0903333333333333,FALSE,0,89
"C-PCA","Centers-Euclidean",0.832755711775044,0.145661394258934,0.834761049659932,0.160985955602553,0.212333333333333,0.0433333333333333,FALSE,0,89
"V-PCA","Int-Euclidean",0.927386643233743,0.0577937902753369,0.920575782990164,0.0688124813570115,0.340333333333333,0.0676666666666667,FALSE,0,89
"V-PCA","Hausdorff",0.946500878734622,0.0335313415348565,0.938839806240341,0.0419088854306129,0.361333333333333,0.0713333333333333,FALSE,0,89
"V-PCA","Ichino-Yaguchi",0.925177504393673,0.0636953719976567,0.91992430121512,0.0746443689232301,0.359333333333333,0.075,FALSE,0,89
"V-PCA","Wasserstein",0.920023432923257,0.061195079086116,0.915212098295891,0.0756053101064917,0.336,0.0876666666666667,FALSE,0,89
"V-PCA","Centers-Euclidean",0.833646748681898,0.143591095489162,0.834586500626435,0.161092760448786,0.213333333333333,0.045,FALSE,0,89
"MR-PCA","Int-Euclidean",0.733553016988869,0.227002929115407,0.741369679158678,0.249979658705314,0.136,0.0286666666666667,FALSE,0,89
"MR-PCA","Hausdorff",0.725740480374927,0.22270064440539,0.736451588563003,0.25286629874254,0.124333333333333,0.0333333333333333,FALSE,0,89
"MR-PCA","Ichino-Yaguchi",0.719503222026948,0.253270064440539,0.726355009631027,0.283806783491711,0.137333333333333,0.0306666666666667,FALSE,0,89
"MR-PCA","Wasserstein",0.746521382542472,0.226683069712947,0.751117862374024,0.250965603561523,0.156333333333333,0.0333333333333333,FALSE,0,89
"MR-PCA","Centers-Euclidean",0.832755711775044,0.145661394258934,0.834761049659932,0.160985955602553,0.212333333333333,0.0433333333333333,FALSE,0,89
"SPCA","Int-Euclidean",0.927560046865846,0.0570837727006445,0.920529158439956,0.0686237709444333,0.338666666666667,0.0653333333333333,FALSE,0,89
"SPCA","Hausdorff",0.946590509666081,0.0333825424721734,0.938934463111868,0.0417636900367418,0.361333333333333,0.0703333333333333,FALSE,0,89
"SPCA","Ichino-Yaguchi",0.925012888107791,0.0634903339191565,0.919941631998192,0.0742873446596733,0.359333333333333,0.077,FALSE,0,89
"SPCA","Wasserstein",0.919804920913884,0.0610392501464558,0.915450481382496,0.0748078453840536,0.337,0.0903333333333333,FALSE,0,89
"SPCA","Centers-Euclidean",0.832755711775044,0.145661394258934,0.834761049659932,0.160985955602553,0.212333333333333,0.0433333333333333,FALSE,0,89
"IMDS","Int-Euclidean",0.532550673696544,-0.0890310486233157,0.516074588380469,-0.0699082538526029,0.0426666666666667,0.00133333333333333,TRUE,0,89
"IMDS","Hausdorff",0.554513181019332,-0.0890943175161102,0.556277761837367,-0.104069829438628,0.0496666666666667,-0.00233333333333333,TRUE,0,89
"IMDS","Ichino-Yaguchi",0.550891036906854,-0.0755981253661393,0.549552532967098,-0.0835356516882584,0.05,0.002,FALSE,0,89
"IMDS","Wasserstein",0.543864089045108,-0.0732349150556532,0.545629642132916,-0.0883274635265234,0.0433333333333333,0,FALSE,0,89
"IMDS","Centers-Euclidean",0.500064440538957,-0.00629642647920325,0.490052249493885,0.0107896106799013,0.0336666666666667,0.003,FALSE,0,89
"Int-UMAP","Int-Euclidean",0.774256004686585,-0.0866959578207381,0.772037609748961,-0.0760804643280472,0.155,0.014,FALSE,0,89
"Int-UMAP","Hausdorff",0.906958406561219,-0.00947158758055067,0.906691823858819,-0.00138116009243698,0.305333333333333,0.0176666666666667,FALSE,0,89
"Int-UMAP","Ichino-Yaguchi",0.878579379027534,0.0200433509080258,0.885025693741774,0.0303709868352676,0.311666666666667,0.0183333333333333,FALSE,0,89
"Int-UMAP","Wasserstein",0.863714118336262,0.00131224370240179,0.872898858630765,0.0172058798469659,0.287,0.0226666666666667,FALSE,0,89
"Int-UMAP","Centers-Euclidean",0.612336262448741,-0.093377855887522,0.619440805527551,-0.0878681309942533,0.132666666666667,-0.00266666666666666,FALSE,0,89
"C-PCA","Int-Euclidean",0.928157000585823,0.052506151142355,0.924178322996118,0.0621250220491959,0.340666666666667,0.072,FALSE,0,90
"C-PCA","Hausdorff",0.949511423550088,0.0275008787346221,0.940285221028508,0.0379696639909804,0.352666666666667,0.0523333333333333,FALSE,0,90
"C-PCA","Ichino-Yaguchi",0.930059168131224,0.0523362624487405,0.923371415307369,0.0651366604936594,0.352333333333333,0.0583333333333333,FALSE,0,90
"C-PCA","Wasserstein",0.924919742237844,0.0527709431751612,0.918830326429421,0.0662307151093448,0.330666666666667,0.0573333333333333,FALSE,0,90
"C-PCA","Centers-Euclidean",0.842748096074985,0.136118336262449,0.836844348259545,0.156440908999495,0.213,0.055,FALSE,0,90
"V-PCA","Int-Euclidean",0.927997070884593,0.0529314586994728,0.924421176561977,0.0617771567414198,0.339,0.0686666666666667,FALSE,0,90
"V-PCA","Hausdorff",0.949418863503222,0.027683655536028,0.940086296215613,0.0383296772734621,0.352,0.0496666666666667,FALSE,0,90
"V-PCA","Ichino-Yaguchi",0.92977855887522,0.0531622729935559,0.922913353146522,0.0662549358343454,0.351333333333333,0.059,FALSE,0,90
"V-PCA","Wasserstein",0.924559461042765,0.0536953719976567,0.918425566136611,0.0671658819532494,0.330333333333333,0.0596666666666667,FALSE,0,90
"V-PCA","Centers-Euclidean",0.842289982425308,0.13690568248389,0.836472626067285,0.157012292129239,0.211333333333333,0.0536666666666667,FALSE,0,90
"MR-PCA","Int-Euclidean",0.737544815465729,0.208488576449912,0.744386663909462,0.238371056840025,0.133666666666667,0.0333333333333333,FALSE,0,90
"MR-PCA","Hausdorff",0.732506151142355,0.212173403632103,0.742329555686251,0.238406943489427,0.128,0.029,FALSE,0,90
"MR-PCA","Ichino-Yaguchi",0.721238429994142,0.254324545987112,0.725459256540264,0.282843141905631,0.131,0.03,FALSE,0,90
"MR-PCA","Wasserstein",0.747824253075571,0.224543643819567,0.74884578427819,0.250818203631865,0.145333333333333,0.0306666666666667,FALSE,0,90
"MR-PCA","Centers-Euclidean",0.842748096074985,0.136118336262449,0.836844348259545,0.156440908999495,0.213,0.055,FALSE,0,90
"SPCA","Int-Euclidean",0.928157000585823,0.052506151142355,0.924178322996118,0.0621250220491959,0.340666666666667,0.072,FALSE,0,90
"SPCA","Hausdorff",0.949511423550088,0.0275008787346221,0.940285221028508,0.0379696639909804,0.352666666666667,0.0523333333333333,FALSE,0,90
"SPCA","Ichino-Yaguchi",0.930059168131224,0.0523362624487405,0.923371415307369,0.0651366604936594,0.352333333333333,0.0583333333333333,FALSE,0,90
"SPCA","Wasserstein",0.924919742237844,0.0527709431751612,0.918830326429421,0.0662307151093448,0.330666666666667,0.0573333333333333,FALSE,0,90
"SPCA","Centers-Euclidean",0.842748096074985,0.136118336262449,0.836844348259545,0.156440908999495,0.213,0.055,FALSE,0,90
"IMDS","Int-Euclidean",0.520029291154071,-0.0778113649677799,0.505304984323386,-0.0623653241258655,0.036,-0.00133333333333333,TRUE,0,90
"IMDS","Hausdorff",0.581135910954892,-0.0837973052138253,0.585535775117699,-0.112432172528567,0.0566666666666667,-0.00233333333333333,TRUE,0,90
"IMDS","Ichino-Yaguchi",0.571678968951377,-0.0600796719390744,0.574860895480594,-0.081162232494704,0.0546666666666667,0.000333333333333335,FALSE,0,90
"IMDS","Wasserstein",0.570295840656122,-0.0630732278851788,0.574478334832448,-0.0892054813111092,0.052,-0.004,FALSE,0,90
"IMDS","Centers-Euclidean",0.504828353837141,0.0116039835969537,0.504579736570255,0.0108735826147484,0.0316666666666667,-0.000999999999999999,FALSE,0,90
"Int-UMAP","Int-Euclidean",0.806637961335677,-0.0556895137668424,0.808081398338891,-0.0634522846190797,0.191,0.00433333333333334,FALSE,0,90
"Int-UMAP","Hausdorff",0.903165787932044,0.00243702401874635,0.901206331653987,0.00429541976986551,0.282666666666667,0.00266666666666668,FALSE,0,90
"Int-UMAP","Ichino-Yaguchi",0.87713122437024,0.0256953719976567,0.878330308237395,0.0339172374894513,0.287333333333333,0.0233333333333333,FALSE,0,90
"Int-UMAP","Wasserstein",0.862824838898653,0.010083186877563,0.867121935545576,0.0197303465864928,0.264,0.0186666666666667,FALSE,0,90
"Int-UMAP","Centers-Euclidean",0.620179261862917,-0.102256590509666,0.617215394967303,-0.109310012537913,0.12,-0.00833333333333333,FALSE,0,90
"C-PCA","Int-Euclidean",0.930059168131224,0.0516965436438196,0.923775287491578,0.0598220835227376,0.341333333333333,0.058,FALSE,0,91
"C-PCA","Hausdorff",0.94434036321031,0.0344217926186291,0.936072376168723,0.0439148272379301,0.354,0.054,FALSE,0,91
"C-PCA","Ichino-Yaguchi",0.921078500292912,0.0663350908025776,0.915657594909794,0.0774427216007509,0.353333333333333,0.0683333333333333,FALSE,0,91
"C-PCA","Wasserstein",0.916974809607499,0.0645928529584066,0.912631649243004,0.0770787505931598,0.334333333333333,0.075,FALSE,0,91
"C-PCA","Centers-Euclidean",0.827430579964851,0.144299941417692,0.830020484835143,0.161708298772322,0.212333333333333,0.0436666666666667,FALSE,0,91
"V-PCA","Int-Euclidean",0.929879906268307,0.0522261277094318,0.923046120393138,0.0615080467858989,0.342333333333333,0.059,FALSE,0,91
"V-PCA","Hausdorff",0.944619214997071,0.0339203280609256,0.936370502021618,0.0434412189547706,0.355,0.0536666666666667,FALSE,0,91
"V-PCA","Ichino-Yaguchi",0.921871118922086,0.0649138840070299,0.916545158518558,0.0758102382879047,0.355,0.0673333333333333,FALSE,0,91
"V-PCA","Wasserstein",0.917794376098418,0.0633052138254248,0.913230344206945,0.0761779720512146,0.336333333333333,0.0763333333333333,FALSE,0,91
"V-PCA","Centers-Euclidean",0.827494434680726,0.144638547158758,0.827071504486676,0.167869262430795,0.211666666666667,0.04,FALSE,0,91
"MR-PCA","Int-Euclidean",0.720330990041008,0.224369068541301,0.73053769103738,0.248311506740337,0.137,0.024,FALSE,0,91
"MR-PCA","Hausdorff",0.737935559461043,0.205537199765671,0.759222166545924,0.212579963932198,0.143,0.028,FALSE,0,91
"MR-PCA","Ichino-Yaguchi",0.712795547744581,0.263081429408319,0.723019847116364,0.284408107472041,0.139333333333333,0.035,FALSE,0,91
"MR-PCA","Wasserstein",0.739923257176333,0.239530169888694,0.748969924513072,0.254114985577638,0.156,0.0383333333333333,FALSE,0,91
"MR-PCA","Centers-Euclidean",0.827430579964851,0.144299941417692,0.830020484835143,0.161708298772322,0.212333333333333,0.0436666666666667,FALSE,0,91
"SPCA","Int-Euclidean",0.930059168131224,0.0516965436438196,0.923775287491578,0.0598220835227376,0.341333333333333,0.058,FALSE,0,91
"SPCA","Hausdorff",0.94434036321031,0.0344217926186291,0.936072376168723,0.0439148272379301,0.354,0.054,FALSE,0,91
"SPCA","Ichino-Yaguchi",0.921078500292912,0.0663350908025776,0.915657594909794,0.0774427216007509,0.353333333333333,0.0683333333333333,FALSE,0,91
"SPCA","Wasserstein",0.916974809607499,0.0645928529584066,0.912631649243004,0.0770787505931598,0.334333333333333,0.075,FALSE,0,91
"SPCA","Centers-Euclidean",0.827430579964851,0.144299941417692,0.830020484835143,0.161708298772322,0.212333333333333,0.0436666666666667,FALSE,0,91
"IMDS","Int-Euclidean",0.49495489162273,-0.116859988283538,0.490229198800155,-0.112602316328472,0.03,-0.00266666666666667,TRUE,0,91
"IMDS","Hausdorff",0.589515524311658,-0.0978242530755713,0.594443584992761,-0.129326382290761,0.0583333333333333,-0.00366666666666667,TRUE,0,91
"IMDS","Ichino-Yaguchi",0.571534270650264,-0.0698992384299941,0.575155953252174,-0.0924368456531728,0.0606666666666667,-0.000666666666666666,FALSE,0,91
"IMDS","Wasserstein",0.571327475102519,-0.0781206795547744,0.57390570282397,-0.101350390238144,0.056,-0.004,FALSE,0,91
"IMDS","Centers-Euclidean",0.504224370240187,0.00278500292911543,0.497815972844295,0.000858497817647796,0.031,0.00333333333333333,TRUE,0,91
"Int-UMAP","Int-Euclidean",0.79018043350908,-0.0635664909197423,0.787002628095273,-0.0572724334927937,0.168666666666667,0.0163333333333333,FALSE,0,91
"Int-UMAP","Hausdorff",0.907784417106034,0.00781253661394254,0.90550629866271,0.00871326650028255,0.273666666666667,0.0166666666666667,FALSE,0,91
"Int-UMAP","Ichino-Yaguchi",0.873111892208553,0.0396274165202108,0.876374527295177,0.040988092589889,0.277,0.0286666666666667,FALSE,0,91
"Int-UMAP","Wasserstein",0.856263034563562,0.0193122437024019,0.863668352921616,0.0248715926988108,0.248333333333333,0.0283333333333333,FALSE,0,91
"Int-UMAP","Centers-Euclidean",0.60713122437024,-0.0730509666080843,0.617976387364571,-0.0724850061630285,0.106666666666667,0.00899999999999999,FALSE,0,91
"C-PCA","Int-Euclidean",0.937697129466901,0.0463678968951378,0.929177093307284,0.0573430692142872,0.362666666666667,0.0743333333333333,FALSE,0,92
"C-PCA","Hausdorff",0.94982366725249,0.0324229642647921,0.942189790266667,0.0379559163461569,0.378666666666667,0.0686666666666667,FALSE,0,92
"C-PCA","Ichino-Yaguchi",0.928838312829525,0.0603948447568834,0.922629332638198,0.0698734403024451,0.373333333333333,0.0713333333333333,FALSE,0,92
"C-PCA","Wasserstein",0.924464557703573,0.0587568834212068,0.918607114110672,0.0691231366798371,0.361,0.065,FALSE,0,92
"C-PCA","Centers-Euclidean",0.843645577035735,0.131253661394259,0.842274430010057,0.148824121183148,0.222,0.0466666666666667,FALSE,0,92
"V-PCA","Int-Euclidean",0.937780316344464,0.0461312243702402,0.929360162656668,0.0570148681815021,0.364666666666667,0.0773333333333333,FALSE,0,92
"V-PCA","Hausdorff",0.949879906268307,0.0323104862331576,0.942012801813,0.0383169950519225,0.380666666666667,0.0706666666666667,FALSE,0,92
"V-PCA","Ichino-Yaguchi",0.928366725248975,0.0612372583479789,0.92231508726876,0.0703930613617798,0.371333333333333,0.0706666666666667,FALSE,0,92
"V-PCA","Wasserstein",0.924253075571178,0.0590697129466902,0.918334991340749,0.069538653295758,0.359,0.064,FALSE,0,92
"V-PCA","Centers-Euclidean",0.843284124194493,0.132117164616286,0.842031468213158,0.149459796620827,0.222333333333333,0.0473333333333333,FALSE,0,92
"MR-PCA","Int-Euclidean",0.738524311657879,0.223405975395431,0.741756452373814,0.251807089916045,0.143666666666667,0.0423333333333333,FALSE,0,92
"MR-PCA","Hausdorff",0.744299941417692,0.208426479203281,0.755310365939124,0.222763158399734,0.149666666666667,0.0346666666666667,FALSE,0,92
"MR-PCA","Ichino-Yaguchi",0.726070884592853,0.255480960749854,0.729729669566798,0.280483078882927,0.150666666666667,0.039,FALSE,0,92
"MR-PCA","Wasserstein",0.753247803163445,0.22713532513181,0.755211842686414,0.247147874150482,0.169,0.0283333333333333,FALSE,0,92
