"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioI",74,"IMDS","Hausdorff","low",2,237,2,"293;292",3.90021348550817e-13,3.90021348550817e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Hausdorff","low",2,246,4,"195;66;67;187",1.72750702631674e-13,1.21069820835373e-12,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Hausdorff","low",284,208,2,"187;144",7.52176099183544e-15,7.52176099183544e-15,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Centers-Euclidean","low",2,155,2,"99;69",7.9658502016855e-14,7.9658502016855e-14,"tolerance_near_tie"
"ScenarioI",75,"IMDS","Int-Euclidean","low",300,62,3,"109;70;136",6.83675338564171e-13,1.74082970261225e-12,"tolerance_near_tie"
"ScenarioI",75,"IMDS","Int-Euclidean","low",300,63,2,"73;88",1.54321000422897e-13,1.54321000422897e-13,"tolerance_near_tie"
"ScenarioI",75,"IMDS","Int-Euclidean","low",300,71,2,"74;191",1.68753899743024e-13,1.68753899743024e-13,"tolerance_near_tie"
"ScenarioI",75,"IMDS","Hausdorff","low",300,243,2,"103;81",1.66755498298699e-12,1.66755498298699e-12,"tolerance_near_tie"
"ScenarioI",75,"IMDS","Hausdorff","low",300,245,2,"77;292",1.76214598468505e-12,1.76214598468505e-12,"tolerance_near_tie"
"ScenarioI",75,"IMDS","Wasserstein","low",300,198,2,"175;162",5.78426195829707e-13,5.78426195829707e-13,"tolerance_near_tie"
"ScenarioI",76,"IMDS","Hausdorff","low",1,231,3,"100;69;119",2.96207502969992e-13,1.63735691671718e-12,"tolerance_near_tie"
"ScenarioI",76,"IMDS","Hausdorff","low",2,232,3,"69;100;119",3.1685765122802e-13,7.52509166090931e-13,"tolerance_near_tie"
"ScenarioI",76,"IMDS","Hausdorff","low",154,227,2,"69;100",7.07420233503342e-15,7.07420233503342e-15,"tolerance_near_tie"
"ScenarioI",76,"IMDS","Wasserstein","low",1,167,2,"188;66",1.34581235045061e-12,1.34581235045061e-12,"tolerance_near_tie"
"ScenarioI",77,"IMDS","Int-Euclidean","low",2,67,2,"136;114",1.44884104713583e-14,1.44884104713583e-14,"tolerance_near_tie"
"ScenarioI",77,"IMDS","Int-Euclidean","low",300,38,2,"114;291",8.92619311798626e-14,8.92619311798626e-14,"tolerance_near_tie"
"ScenarioI",77,"IMDS","Hausdorff","low",230,250,2,"291;114",2.18713935851156e-14,2.18713935851156e-14,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Int-Euclidean","low",1,54,2,"77;102",1.70530256582424e-12,1.70530256582424e-12,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Int-Euclidean","low",1,55,2,"76;71",1.51545442861334e-12,1.51545442861334e-12,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Int-Euclidean","low",2,45,2,"90;102",3.7908565175826e-13,3.7908565175826e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Int-Euclidean","low",2,55,2,"105;173",2.12496686913255e-13,2.12496686913255e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Int-Euclidean","low",218,49,2,"165;77",7.84650122653829e-14,7.84650122653829e-14,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Int-Euclidean","low",300,52,2,"117;83",1.57429624891847e-13,1.57429624891847e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Hausdorff","low",1,244,2,"126;165",1.22124532708767e-12,1.22124532708767e-12,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Hausdorff","low",1,246,2,"95;81",2.04680716819894e-12,2.04680716819894e-12,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Hausdorff","low",1,247,2,"166;70",3.12194714524594e-13,3.12194714524594e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Hausdorff","low",2,249,3,"103;95;81",1.2534417948018e-13,8.10351785673902e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Hausdorff","low",2,251,2,"80;97",6.15729689457112e-13,6.15729689457112e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Hausdorff","low",218,245,2,"83;117",2.42611486456212e-13,2.42611486456212e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Ichino-Yaguchi","low",2,292,2,"76;165",4.37261338248618e-13,4.37261338248618e-13,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Ichino-Yaguchi","low",218,293,2,"165;76",1.02695629777827e-15,1.02695629777827e-15,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Wasserstein","low",1,177,2,"77;99",1.34248168137674e-12,1.34248168137674e-12,"tolerance_near_tie"
"ScenarioI",78,"IMDS","Wasserstein","low",300,204,2,"76;69",8.06688049692639e-13,8.06688049692639e-13,"tolerance_near_tie"
"ScenarioI",79,"IMDS","Int-Euclidean","low",1,69,2,"81;89",1.32027722088424e-12,1.32027722088424e-12,"tolerance_near_tie"
"ScenarioI",79,"IMDS","Int-Euclidean","low",1,70,2,"76;133",1.50390810915724e-12,1.50390810915724e-12,"tolerance_near_tie"
"ScenarioI",79,"IMDS","Int-Euclidean","low",2,62,4,"81;133;76;96",4.32986979603811e-15,4.68181049484429e-13,"tolerance_near_tie"
"ScenarioI",79,"IMDS","Hausdorff","low",1,239,2,"77;72",3.46433992604034e-12,3.46433992604034e-12,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Int-Euclidean","low",1,70,9,"110;100;94;88;112;183;168;109;72",1.77191594730175e-13,4.41180425525545e-12,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Int-Euclidean","low",1,71,2,"124;143",9.59676782485985e-13,9.59676782485985e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Int-Euclidean","low",2,66,2,"144;85",5.37903055430888e-14,5.37903055430888e-14,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Int-Euclidean","low",2,67,7,"110;100;94;112;109;72;183",2.2815083156047e-14,1.04843911330477e-12,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Int-Euclidean","low",2,70,2,"89;88",4.18554080283684e-13,4.18554080283684e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Int-Euclidean","low",300,30,3,"114;88;177",2.04947170345804e-13,6.89892587502072e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Hausdorff","low",1,228,2,"64;182",1.54587453948807e-12,1.54587453948807e-12,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Hausdorff","low",1,233,2,"71;108",2.51754173064000e-12,2.51754173064000e-12,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Hausdorff","low",2,228,2,"188;83",5.07816011463547e-13,5.07816011463547e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Hausdorff","low",2,232,2,"71;108",4.87609952415369e-13,4.87609952415369e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Hausdorff","low",300,268,2,"139;141",4.9427129056312e-13,4.9427129056312e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Wasserstein","low",300,236,2,"84;122",3.25961480029946e-13,3.25961480029946e-13,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Centers-Euclidean","low",1,153,2,"139;88",1.70086167372574e-12,1.70086167372574e-12,"tolerance_near_tie"
"ScenarioI",80,"IMDS","Centers-Euclidean","low",2,152,2,"139;88",2.639000129534e-13,2.639000129534e-13,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Int-Euclidean","low",1,57,2,"104;86",3.68594044175552e-13,3.68594044175552e-13,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Int-Euclidean","low",2,53,3,"109;105;104",1.77691195091256e-13,3.78086451036097e-13,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Int-Euclidean","low",2,59,2,"93;86",3.85858012208473e-13,3.85858012208473e-13,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Int-Euclidean","low",300,50,2,"185;267",6.96553925649823e-13,6.96553925649823e-13,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Hausdorff","low",2,266,3,"112;146;90",4.88387108532606e-13,1.10300657496509e-12,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Hausdorff","low",300,244,2,"83;191",6.10178574333986e-13,6.10178574333986e-13,"tolerance_near_tie"
"ScenarioI",81,"IMDS","Wasserstein","low",1,183,2,"146;86",1.22390986234677e-12,1.22390986234677e-12,"tolerance_near_tie"
"ScenarioI",82,"IMDS","Int-Euclidean","low",1,62,2,"123;168",1.2738698984549e-12,1.2738698984549e-12,"tolerance_near_tie"
"ScenarioI",82,"IMDS","Int-Euclidean","low",2,58,3,"168;71;123",3.04700709108374e-13,7.00328683933549e-13,"tolerance_near_tie"
"ScenarioI",82,"IMDS","Int-Euclidean","low",300,33,2,"106;113",2.63122856836162e-13,2.63122856836162e-13,"tolerance_near_tie"
"ScenarioI",83,"IMDS","Hausdorff","low",1,235,2,"86;93",2.21422880031241e-12,2.21422880031241e-12,"tolerance_near_tie"
"ScenarioI",83,"IMDS","Hausdorff","low",1,236,2,"78;113",2.12496686913255e-12,2.12496686913255e-12,"tolerance_near_tie"
"ScenarioI",83,"IMDS","Hausdorff","low",1,238,3,"67;82;132",1.04360964314765e-13,7.66942065411058e-13,"tolerance_near_tie"
"ScenarioI",83,"IMDS","Hausdorff","low",2,243,5,"113;78;105;82;132",1.78523862359725e-13,2.13118411807045e-12,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Int-Euclidean","low",1,53,2,"78;95",5.27133892092024e-13,5.27133892092024e-13,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Int-Euclidean","low",2,48,4,"78;95;108;67",6.67799149312032e-14,3.06588088250237e-13,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Int-Euclidean","low",2,49,2,"92;195",3.37507799486048e-13,3.37507799486048e-13,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Hausdorff","low",1,244,2,"195;115",1.86961557346876e-12,1.86961557346876e-12,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Hausdorff","low",2,241,2,"79;81",8.05466804365551e-13,8.05466804365551e-13,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Hausdorff","low",2,244,2,"77;115",6.65134614052931e-13,6.65134614052931e-13,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Hausdorff","low",300,255,2,"87;121",9.9120711638534e-13,9.9120711638534e-13,"tolerance_near_tie"
"ScenarioI",84,"IMDS","Centers-Euclidean","low",2,145,2,"297;66",9.53126466640697e-14,9.53126466640697e-14,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Int-Euclidean","low",2,54,3,"73;108;119",1.4299672557172e-13,3.08253422787175e-13,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Int-Euclidean","low",154,48,2,"73;192",1.75172376604138e-14,1.75172376604138e-14,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",1,237,4,"164;130;104;110",7.28750393363953e-13,4.66826577394386e-12,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",1,238,2,"74;114",1.49613654798486e-12,1.49613654798486e-12,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",1,239,2,"115;120",1.38022926421399e-12,1.38022926421399e-12,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",2,236,5,"130;104;110;74;114",5.20694598549198e-14,8.7074791821351e-13,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",2,237,2,"115;120",3.46389583683049e-13,3.46389583683049e-13,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",16,176,2,"82;129",1.159445803256e-15,1.159445803256e-15,"tolerance_near_tie"
"ScenarioI",85,"IMDS","Hausdorff","low",280,230,2,"192;165",5.27702881392145e-15,5.27702881392145e-15,"tolerance_near_tie"
"ScenarioI",86,"IMDS","Int-Euclidean","low",1,58,2,"177;190",9.72111280361787e-13,9.72111280361787e-13,"tolerance_near_tie"
"ScenarioI",86,"IMDS","Hausdorff","low",1,253,2,"78;82",4.64961402713016e-13,4.64961402713016e-13,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Int-Euclidean","low",1,61,2,"112;127",1.67621472257906e-12,1.67621472257906e-12,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Int-Euclidean","low",1,63,2,"178;109",1.63424829224823e-12,1.63424829224823e-12,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Int-Euclidean","low",1,73,2,"111;165",5.04041253179821e-13,5.04041253179821e-13,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Hausdorff","low",1,237,2,"178;131",1.01341157687784e-12,1.01341157687784e-12,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Hausdorff","low",1,240,2,"119;186",9.70779012732237e-13,9.70779012732237e-13,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Hausdorff","low",2,238,2,"129;123",6.196154700433e-13,6.196154700433e-13,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Hausdorff","low",2,240,2,"110;119",6.86117829218347e-13,6.86117829218347e-13,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Hausdorff","low",230,197,2,"186;119",1.28091981466127e-14,1.28091981466127e-14,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Ichino-Yaguchi","low",1,295,2,"82;122",2.60902410786912e-13,2.60902410786912e-13,"tolerance_near_tie"
"ScenarioI",87,"IMDS","Centers-Euclidean","low",1,152,2,"172;178",4.76729766774042e-13,4.76729766774042e-13,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Int-Euclidean","low",2,45,2,"80;67",3.78974629455797e-13,3.78974629455797e-13,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Int-Euclidean","low",2,46,4,"74;73;82;72",4.89053242347381e-14,5.51558798633778e-13,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Int-Euclidean","low",154,48,2,"76;87",4.23272528138341e-16,4.23272528138341e-16,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Hausdorff","low",1,246,2,"87;76",3.78364006792253e-13,3.78364006792253e-13,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Hausdorff","low",2,249,3,"78;76;87",2.84994250421278e-13,9.90652004873027e-13,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Hausdorff","low",83,138,2,"71;72",7.70596694094072e-17,7.70596694094072e-17,"tolerance_near_tie"
"ScenarioI",88,"IMDS","Hausdorff","low",300,253,3,"85;116;103",4.44533299059913e-13,1.12310161171081e-12,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Int-Euclidean","low",1,49,7,"73;82;68;109;70;94;90",2.29372076887557e-13,5.45341549695877e-12,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Int-Euclidean","low",2,45,5,"82;73;109;70;90",8.1601392309949e-14,5.17641485231479e-13,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Int-Euclidean","low",222,131,2,"179;77",6.8889338677991e-14,6.8889338677991e-14,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",1,235,4,"107;68;142;83",2.8421709430404e-14,2.84794410276845e-12,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",1,237,3,"102;179;77",1.08801856413265e-13,1.45705669751806e-12,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",2,236,2,"142;77",2.11608508493555e-13,2.11608508493555e-13,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",2,237,3,"107;83;69",7.51065876158918e-13,1.59505741947896e-12,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",2,241,2,"91;179",4.36872760189999e-13,4.36872760189999e-13,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",155,248,2,"73;82",5.93414206662146e-14,5.93414206662146e-14,"tolerance_near_tie"
"ScenarioI",89,"IMDS","Hausdorff","low",300,259,2,"68;193",1.0476064460363e-12,1.0476064460363e-12,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Int-Euclidean","low",1,71,2,"181;180",1.33604238783391e-12,1.33604238783391e-12,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Int-Euclidean","low",1,76,2,"122;172",7.88258347483861e-13,7.88258347483861e-13,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Int-Euclidean","low",2,65,2,"113;181",1.50324197534246e-13,1.50324197534246e-13,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Int-Euclidean","low",2,77,2,"68;167",1.67588165567167e-13,1.67588165567167e-13,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Int-Euclidean","low",299,24,2,"119;80",2.53824739004926e-14,2.53824739004926e-14,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Hausdorff","low",1,233,2,"119;80",6.57252030578093e-13,6.57252030578093e-13,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Hausdorff","low",1,235,2,"78;182",9.07274255723678e-13,9.07274255723678e-13,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Hausdorff","low",240,238,2,"68;119",3.04183761512533e-15,3.04183761512533e-15,"tolerance_near_tie"
"ScenarioI",90,"IMDS","Hausdorff","low",300,268,3,"119;80;68",8.59756710269721e-13,1.96243021832743e-12,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",1,51,3,"183;69;91",1.85185200507476e-13,5.3446136405455e-13,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",1,52,2,"116;122",2.1094237467878e-13,2.1094237467878e-13,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",1,54,2,"79;92",1.05004893669047e-12,1.05004893669047e-12,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",2,46,5,"183;98;69;79;91",1.23234755733392e-14,4.87554441264137e-13,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",2,47,2,"116;122",1.18793863634892e-14,1.18793863634892e-14,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",300,46,2,"127;96",4.48530101948563e-14,4.48530101948563e-14,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Int-Euclidean","low",300,47,2,"126;183",2.34923192010683e-13,2.34923192010683e-13,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",1,240,2,"94;87",1.59161572810262e-12,1.59161572810262e-12,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",2,238,3,"94;73;115",4.23105994684647e-13,8.55648885078608e-13,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",2,239,3,"87;83;90",3.32067706665384e-13,1.04705133452399e-12,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",2,240,3,"93;89;75",6.15063555642337e-13,1.37689859514012e-12,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",151,243,2,"122;116",3.87745391350336e-14,3.87745391350336e-14,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",219,255,2,"96;127",1.10217390769662e-13,1.10217390769662e-13,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Hausdorff","low",299,250,2,"96;127",8.64863736182997e-14,8.64863736182997e-14,"tolerance_near_tie"
"ScenarioI",91,"IMDS","Centers-Euclidean","low",2,138,2,"96;183",1.13797860024079e-14,1.13797860024079e-14,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Int-Euclidean","low",1,46,3,"100;113;103",2.89324120217316e-13,2.1191937094045e-12,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Int-Euclidean","low",2,46,2,"100;113",9.20929998926567e-14,9.20929998926567e-14,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Hausdorff","low",2,245,2,"90;117",4.55191440096314e-13,4.55191440096314e-13,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Hausdorff","low",2,250,2,"71;97",7.64943663966733e-13,7.64943663966733e-13,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Hausdorff","low",12,202,2,"113;100",3.17996497189998e-16,3.17996497189998e-16,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Ichino-Yaguchi","low",300,296,2,"164;72",7.28972437968878e-13,7.28972437968878e-13,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Centers-Euclidean","low",1,145,2,"72;103",1.10067510661338e-12,1.10067510661338e-12,"tolerance_near_tie"
"ScenarioI",92,"IMDS","Centers-Euclidean","low",2,145,2,"72;103",3.45168338355961e-13,3.45168338355961e-13,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Int-Euclidean","low",1,51,3,"193;120;135",4.9471537977297e-13,1.17195142479432e-12,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Int-Euclidean","low",1,58,2,"295;122",1.73749903353837e-12,1.73749903353837e-12,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Int-Euclidean","low",151,71,2,"138;79",2.39808173319034e-14,2.39808173319034e-14,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Hausdorff","low",1,225,2,"70;138",1.69597669241739e-12,1.69597669241739e-12,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Hausdorff","low",1,228,6,"89;106;139;110;295;137",3.94351218346856e-13,8.96571705766291e-12,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Hausdorff","low",1,230,2,"167;124",3.11928260998684e-12,3.11928260998684e-12,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Hausdorff","low",2,224,2,"71;135",1.92068583260152e-13,1.92068583260152e-13,"tolerance_near_tie"
"ScenarioI",93,"IMDS","Hausdorff","low",2,228,6,"88;89;106;139;110;137",1.34892097491957e-13,1.89837034980656e-12,"tolerance_near_tie"
"ScenarioI",94,"IMDS","Hausdorff","low",300,254,3,"96;94;101",3.10418357685194e-13,2.51176857091195e-12,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Int-Euclidean","low",1,66,4,"89;127;135;166",4.88498130835069e-14,8.57980353430321e-13,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Int-Euclidean","low",2,58,3,"89;127;135",3.68594044175552e-14,1.03195230138908e-13,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Int-Euclidean","low",2,64,2,"70;77",2.8066438062524e-13,2.8066438062524e-13,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Hausdorff","low",1,237,2,"88;167",2.89768209427166e-12,2.89768209427166e-12,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Hausdorff","low",151,230,2,"98;93",2.63782051757033e-14,2.63782051757033e-14,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Hausdorff","low",300,250,2,"166;167",2.096989248912e-12,2.096989248912e-12,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Ichino-Yaguchi","low",1,298,2,"166;167",7.60724816473157e-13,7.60724816473157e-13,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Wasserstein","low",1,171,2,"167;98",2.23376872554581e-13,2.23376872554581e-13,"tolerance_near_tie"
"ScenarioI",95,"IMDS","Wasserstein","low",300,198,2,"166;167",2.79110068390764e-13,2.79110068390764e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Int-Euclidean","low",1,65,7,"178;118;66;68;80;107;92",3.41948691584548e-14,3.22653015416563e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Int-Euclidean","low",1,66,3,"108;106;117",6.3726801613484e-14,1.28652644093563e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Int-Euclidean","low",2,61,2,"66;178",1.46660461552983e-13,1.46660461552983e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Int-Euclidean","low",2,63,5,"118;80;68;107;117",1.34336985979644e-13,1.07297504214898e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Int-Euclidean","low",2,64,2,"96;85",2.84383627757734e-13,2.84383627757734e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Int-Euclidean","low",300,31,3,"83;107;106",4.19664303308309e-14,2.99760216648792e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",1,235,2,"92;106",8.33999536098418e-13,8.33999536098418e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",1,236,2,"109;267",1.7430501486615e-12,1.7430501486615e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",1,237,2,"99;105",1.3846701563125e-12,1.3846701563125e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",1,238,3,"108;107;81",2.25153229393982e-13,3.54516416223305e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",1,240,2,"72;71",2.25819363208757e-12,2.25819363208757e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",2,233,2,"106;75",5.87307980026708e-13,5.87307980026708e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",2,238,3,"99;105;107",6.0063065632221e-14,2.79554157600614e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",2,240,2,"114;71",2.19047002758543e-13,2.19047002758543e-13,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",292,224,2,"108;68",1.6826817716975e-15,1.6826817716975e-15,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Hausdorff","low",300,263,4,"107;108;109;170",8.30446822419617e-13,3.83693077310454e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Wasserstein","low",1,175,2,"107;108",1.45794487593776e-12,1.45794487593776e-12,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Wasserstein","low",151,177,2,"92;106",2.43971509661378e-14,2.43971509661378e-14,"tolerance_near_tie"
"ScenarioI",96,"IMDS","Wasserstein","low",152,153,2,"106;92",1.51354623278976e-16,1.51354623278976e-16,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Int-Euclidean","low",1,76,2,"173;77",3.10862446895044e-14,3.10862446895044e-14,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Int-Euclidean","low",2,62,3,"112;173;78",1.78246306603569e-13,5.76039216326762e-13,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Int-Euclidean","low",2,70,2,"169;137",6.57807142090405e-14,6.57807142090405e-14,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Int-Euclidean","low",300,46,2,"143;171",4.74731365329717e-13,4.74731365329717e-13,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Hausdorff","low",1,239,2,"108;98",3.80584452841504e-13,3.80584452841504e-13,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Hausdorff","low",300,268,2,"169;76",4.48530101948563e-14,4.48530101948563e-14,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Wasserstein","low",1,193,2,"169;298",6.84785561588797e-13,6.84785561588797e-13,"tolerance_near_tie"
"ScenarioI",97,"IMDS","Centers-Euclidean","low",300,153,2,"73;76",7.67386154620908e-13,7.67386154620908e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Int-Euclidean","low",1,55,2,"164;279",5.48450174164827e-13,5.48450174164827e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Int-Euclidean","low",1,57,2,"167;104",2.92654789291191e-13,2.92654789291191e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Int-Euclidean","low",1,58,2,"90;83",4.01234601099532e-13,4.01234601099532e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Int-Euclidean","low",2,49,2,"104;90",1.22568621918617e-13,1.22568621918617e-13,"tolerance_near_tie"
"ScenarioI",98,"IMDS","Int-Euclidean","low",2,50,2,"97;167",3.20465876058051e-13,3.20465876058051e-13,"tolerance_near_tie"
