"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","Q_TC_spread","B_TC_spread","Q_RE_spread","B_RE_spread","Q_LC_spread","B_LC_spread","rep"
"V-PCA","Ichino-Yaguchi",10,0.914076649091974,0.0694225190392502,0.911159915521452,0.0755917515359213,0.323,0.0512333333333333,2.05038078500142e-05,4.56942003514982e-05,2.35390997295193e-05,4.63428424664208e-05,0,0.002,57
"V-PCA","Int-Euclidean",10,0.923526432337434,0.0526531927357938,0.913903012691586,0.0685938148954465,0.348,0.0690933333333333,3.51493848871343e-06,8.20152314007228e-06,4.29009418867476e-06,1.35941256182992e-05,0,0.00133333333333334,57
"V-PCA","Wasserstein",10,0.914307662565905,0.0695412067955477,0.911023333476106,0.0773124472296922,0.324,0.0612266666666667,4.10076156998063e-06,9.37316930293974e-06,7.2906270537354e-06,2.48946743113404e-05,0,0.00166666666666666,57
"C-PCA","Centers-Euclidean",10,0.88893748096075,0.0910717750439367,0.88188185013056,0.107696301154326,0.276333333333333,0.0376533333333333,4.68658465146987e-06,1.05448154658072e-05,8.15340498683259e-06,1.53565260937599e-05,0,0.000666666666666663,58
"C-PCA","Hausdorff",10,0.911281534856473,0.0708669947275923,0.910394846651969,0.0797331183757422,0.342333333333333,0.0465,7.02987697720481e-06,1.28881077915421e-05,7.77805053020497e-06,1.58155485172062e-05,0,0.000333333333333352,58
"C-PCA","Ichino-Yaguchi",10,0.899722319859402,0.0761728881077914,0.89761279269396,0.0855082203854161,0.307153333333333,0.02982,6.0339777387286e-05,0.000110134739308765,5.67360926568838e-05,0.000133013644940477,0.000333333333333352,0.000333333333333352,58
"C-PCA","Int-Euclidean",10,0.910034575278266,0.0609420269478618,0.897146184364591,0.081278310760637,0.322,0.0423666666666667,4.68658465146987e-06,9.37316930293974e-06,1.06365781307183e-05,1.31704126120069e-05,0,0.00066666666666669,58
"C-PCA","Wasserstein",10,0.896651306385472,0.0805416988869361,0.893926071122684,0.089933924812127,0.305,0.0425133333333333,4.68658465146987e-06,1.17164616286747e-05,7.97532270879753e-06,1.40792463066836e-05,0,0.000999999999999987,58
"IMDS","Centers-Euclidean",10,0.561413825424722,-0.0582209724663152,0.559145043133523,-0.0627593432018549,0.0608066666666667,0.00152666666666667,0.000369654364381855,0.000747510251903782,0.00050259884986481,0.00102885500924721,0.000333333333333331,0.000999999999999997,58
"IMDS","Hausdorff",10,0.571835688342121,-0.0391241710603398,0.569811402255166,-0.0499609349810857,0.06168,-0.00134666666666667,0.000514352665495155,0.00102519039250148,0.00053112271818645,0.00105021567145536,0.00066666666666667,0.000666666666666666,58
"IMDS","Ichino-Yaguchi",10,0.569757223198594,-0.047462050380785,0.568487149598171,-0.0507954270313239,0.0621933333333333,0.00296666666666667,0.000200937316930272,0.000391329818394848,0.000418647640110459,0.000832367313734816,0.000333333333333331,0.000666666666666663,58
"IMDS","Int-Euclidean",10,0.542893509080258,-0.0357622729935559,0.539469728561158,-0.0337191764370127,0.0613333333333333,0.00116666666666666,7.55711775044521e-05,0.000151142355008793,0.000376119749892601,0.000749829248264,0,0.000333333333333335,58
"IMDS","Wasserstein",10,0.566319332161687,-0.0510402108963093,0.566679597052001,-0.0622543511411006,0.06334,0.00107333333333333,0.000347393087287706,0.000683069712946849,0.000429668016253881,0.000851653931481011,0.000666666666666663,0.00133333333333333,58
"Int-UMAP","Centers-Euclidean",10,0.803527709431752,0.0191653661394259,0.819497393474175,0.0406609607262564,0.298,0.0281533333333333,3.5149384886024e-06,7.02987697720481e-06,1.96228248056096e-05,1.7505794966205e-05,0,0.00166666666666669,58
"Int-UMAP","Hausdorff",10,0.816608459285296,0.0150673696543644,0.837453788662085,0.0188522599945992,0.3032,0.00566666666666667,6.44405389571556e-06,1.28881077915421e-05,1.67289877880394e-05,1.36509277242347e-05,0.000333333333333352,0,58
"Int-UMAP","Ichino-Yaguchi",10,0.817727088459285,0.00544799062683065,0.842847692521911,0.0149346930222297,0.314,0.00631333333333333,3.5149384886024e-06,8.20152314007228e-06,1.56405366232848e-05,1.81014494822496e-05,0,0.00066666666666669,58
"Int-UMAP","Int-Euclidean",10,0.799784838898653,0.00663939074399527,0.808014444913701,0.0277473837487333,0.289333333333333,0.0186333333333333,3.5149384886024e-06,7.02987697720481e-06,1.05237415148896e-05,1.97993718915601e-05,0,0.000666666666666663,58
"Int-UMAP","Wasserstein",10,0.811242437024019,0.0112934036321031,0.83424454470272,0.0211342018528847,0.302333333333333,-0.000766666666666665,4.10076156998063e-06,9.37316930282872e-06,1.91323309450819e-05,2.05546863809858e-05,0,0.00100000000000001,58
"MR-PCA","Centers-Euclidean",10,0.888937094317516,0.0910721734036321,0.881881941213505,0.107696706844178,0.276333333333333,0.0376666666666667,4.68658465146987e-06,9.37316930293974e-06,8.97089475437873e-06,2.14282106584807e-05,0,0.000666666666666663,58
"MR-PCA","Hausdorff",10,0.895303796133568,0.0819153368482718,0.893143918651401,0.0918741461530467,0.304866666666667,0.0513333333333333,5.27240773295912e-06,1.05448154658072e-05,1.15622989377284e-05,1.73031496153858e-05,0.000333333333333352,0.000666666666666663,58
"MR-PCA","Ichino-Yaguchi",10,0.890516461628588,0.0887465260691271,0.886149799726521,0.100545326898422,0.281,0.0403333333333333,3.51493848849138e-06,7.02987697709379e-06,8.32534649664041e-06,2.02138737454977e-05,0,0.000666666666666663,58
"MR-PCA","Int-Euclidean",10,0.890849033391916,0.0885100644405389,0.881815246805918,0.106169004779513,0.280333333333333,0.0437933333333333,3.51493848849138e-06,8.20152314007228e-06,9.55426773407986e-06,1.85712182501074e-05,0,0.00100000000000003,58
"MR-PCA","Wasserstein",10,0.889966783831283,0.0893706151142355,0.884289645129611,0.103778847571242,0.282333333333333,0.0413333333333333,5.27240773295912e-06,1.05448154658072e-05,9.62028099227297e-06,2.30416975048331e-05,0,0.000666666666666677,58
"SPCA","Centers-Euclidean",10,0.88893741066198,0.0910719156414763,0.881881775980784,0.107696633861148,0.276333333333333,0.03764,4.68658465146987e-06,8.20152314007228e-06,8.1104196094639e-06,1.57234369941028e-05,0,0.000666666666666663,58
"SPCA","Hausdorff",10,0.911281312243702,0.0708660339777387,0.91039448446946,0.0797326990226814,0.342333333333333,0.04648,8.7873462214505e-06,9.37316930293974e-06,6.81241472966221e-06,1.56221143187141e-05,0,0.000333333333333352,58
"SPCA","Ichino-Yaguchi",10,0.899718242530756,0.0761777621558289,0.897611863687841,0.0855090658463828,0.307133333333333,0.0298,5.03807850029681e-05,9.37316930286203e-05,6.6537526311139e-05,0.000145342772308182,0.000333333333333352,0.000333333333333352,58
"SPCA","Int-Euclidean",10,0.910034516695958,0.0609419097832455,0.89714679690622,0.0812780548134181,0.322,0.0423533333333333,2.92911540722418e-06,8.20152314007228e-06,1.06941478325018e-05,1.2184819314795e-05,0,0.00066666666666669,58
"SPCA","Wasserstein",10,0.896651072056239,0.0805419800820152,0.893926173688865,0.0899337292593635,0.305,0.0424533333333333,4.68658465146987e-06,9.37316930293974e-06,6.42554633256687e-06,1.5775633523854e-05,0,0.000999999999999987,58
"V-PCA","Centers-Euclidean",10,0.888042882249561,0.0928096074985355,0.881167799131787,0.10901060163716,0.275666666666667,0.0382866666666667,4.10076156998063e-06,9.37316930293974e-06,1.0567494488356e-05,1.71634471386461e-05,0,0.000666666666666663,58
"V-PCA","Hausdorff",10,0.9112749619215,0.0708516930287054,0.910565635401406,0.0793532831540459,0.341666666666667,0.0461333333333333,8.20152314007228e-06,1.17164616286747e-05,1.12874995605861e-05,1.80277602637863e-05,0,0.000333333333333324,58
"V-PCA","Ichino-Yaguchi",10,0.899302811950791,0.0769719273579379,0.897574687477116,0.085452344430162,0.306153333333333,0.0271533333333333,5.09666080843463e-05,0.000107791446983141,6.67800866555046e-05,0.000113142119022511,0.000333333333333352,0.000333333333333352,58
"V-PCA","Int-Euclidean",10,0.909802964264792,0.0612973169302871,0.897077140222753,0.0812587197757146,0.320666666666667,0.0419733333333333,5.27240773284809e-06,9.37316930282872e-06,1.29539505326903e-05,1.64357661061321e-05,0,0.000666666666666677,58
"V-PCA","Wasserstein",10,0.896604991212654,0.0804164499121265,0.893774190750376,0.0900768002544734,0.302666666666667,0.0396666666666667,5.27240773284809e-06,8.20152313996125e-06,1.06074094816666e-05,1.56129031663732e-05,0,0.00066666666666669,58
"C-PCA","Centers-Euclidean",10,0.892113837141183,0.0871246397188049,0.886816811059155,0.103844920302807,0.288666666666667,0.0728066666666667,4.68658465135885e-06,9.37316930282872e-06,1.24941605131879e-05,1.81475052438568e-05,0,0.000333333333333338,59
"C-PCA","Hausdorff",10,0.91184265963679,0.0690530052724078,0.909510256080781,0.0809605101627411,0.332333333333333,0.0628,5.27240773284809e-06,1.17164616285637e-05,1.62645921923943e-05,2.02230848978524e-05,0,0.00166666666666668,59
"C-PCA","Ichino-Yaguchi",10,0.898938324545987,0.0776715641476275,0.895994344045443,0.0899107915250644,0.302,0.0631466666666667,2.16754540128816e-05,4.33509080257632e-05,5.13705964358957e-05,8.39473717742095e-05,0,0.002,59
"C-PCA","Int-Euclidean",10,0.919459625073228,0.0443302870533099,0.913114494577164,0.0582990711627529,0.339666666666667,0.0649933333333333,4.68658465146987e-06,1.05448154656962e-05,1.2623116645516e-05,1.72970088471516e-05,0,0.000666666666666677,59
"C-PCA","Wasserstein",10,0.897243292325718,0.0805277328646749,0.894047445156415,0.0936503476365642,0.295666666666667,0.06448,4.68658465146987e-06,1.28881077914311e-05,1.6705959907215e-05,2.17076156118767e-05,0,0.00100000000000001,59
"IMDS","Centers-Euclidean",10,0.522289056824839,-0.0444486233157586,0.519916502761887,-0.0586122793257375,0.046,-0.00618,0.000212067955477346,0.000415934387814731,0.000628314191791213,0.00124908444984012,0,0.000333333333333331,59
"IMDS","Hausdorff",10,0.527045659050967,-0.0447697012302285,0.523798447414222,-0.0553006477742862,0.0443333333333333,-0.00247333333333333,9.25600468658638e-05,0.000175746924428788,0.00052868943878448,0.00104910112202578,0,0.000333333333333331,59
"IMDS","Ichino-Yaguchi",10,0.528395746924429,-0.0463597656707674,0.525041151099282,-0.0614211576177074,0.0451933333333333,-0.00438,0.000271821909783143,0.000541300527240662,0.000371984710101247,0.000746883214716776,0.000333333333333338,0.000666666666666666,59
"IMDS","Int-Euclidean",10,0.513665401288811,-0.0414381722319859,0.518234339697779,-0.0603742699355818,0.0393333333333333,0.00233333333333333,0.000517867603983535,0.00109548916227298,0.00028256591385456,0.000539705976947968,0.00066666666666667,0.000666666666666666,59
"IMDS","Wasserstein",10,0.525646654950205,-0.0467463386057411,0.521688326322879,-0.0630305415098276,0.047,-0.00105333333333333,0.00063268892794377,0.00127826596367897,0.000517484071998697,0.00103669677024759,0.000666666666666663,0.00133333333333334,59
"Int-UMAP","Centers-Euclidean",10,0.757556555360281,0.0795942355008788,0.784889986479564,0.0949630603009621,0.259333333333333,0.0299133333333333,5.27240773295912e-06,9.37316930282872e-06,1.70928283041993e-05,2.12854377976412e-05,0,0.00100000000000001,59
"Int-UMAP","Hausdorff",10,0.763601687170474,0.0661930872876391,0.795506384633464,0.0636433651225552,0.281,0.0145,7.61570005858303e-06,1.52314001171661e-05,2.67722141906734e-05,1.61317980798548e-05,0,0.000333333333333338,59
"Int-UMAP","Ichino-Yaguchi",10,0.76971885178676,0.067188799062683,0.805003216918185,0.0739502091468892,0.283666666666667,0.0226333333333333,2.92911540711316e-06,8.20152314007228e-06,2.39060106299593e-05,2.82751672092685e-05,0,0.00133333333333335,59
"Int-UMAP","Int-Euclidean",10,0.745163151728178,0.0801022847100176,0.766738092551509,0.100407531345168,0.257333333333333,0.0376333333333333,5.27240773295912e-06,1.05448154659182e-05,1.50809591203949e-05,1.98976241828908e-05,0,0.000666666666666677,59
"Int-UMAP","Wasserstein",10,0.761004346807264,0.0745601171646163,0.794358899669519,0.081005158429517,0.275333333333333,0.0203,4.68658465146987e-06,1.05448154658072e-05,1.86295555479887e-05,2.44141591990987e-05,0,0.00133333333333334,59
"MR-PCA","Centers-Euclidean",10,0.892114001171646,0.0871242647920328,0.886816361954072,0.103845292863215,0.288666666666667,0.0728466666666667,4.68658465146987e-06,8.20152313996125e-06,9.61337262816997e-06,2.19609223003903e-05,0,0.000333333333333338,59
"MR-PCA","Hausdorff",10,0.903934997070885,0.0730513415348565,0.902558103979479,0.0836825913980426,0.313333333333333,0.062,6.44405389560454e-06,1.17164616285637e-05,1.80569289127686e-05,2.34592697429536e-05,0,0.000666666666666677,59
"MR-PCA","Ichino-Yaguchi",10,0.895287311072056,0.0820371177504394,0.891647183912784,0.0959378901824929,0.292666666666667,0.07036,4.10076157009165e-06,7.02987697720481e-06,2.21152091015586e-05,2.61612077539775e-05,0,0.000666666666666677,59
"MR-PCA","Int-Euclidean",10,0.891060656121851,0.0899037141183363,0.885120072329038,0.106643445873657,0.28512,0.0731133333333333,4.68658465146987e-06,8.20152314007228e-06,1.15024264478736e-05,2.29848953989392e-05,0.000333333333333352,0.00100000000000001,59
"MR-PCA","Wasserstein",10,0.894394516695958,0.0836384299941417,0.890437979714893,0.0983368492301703,0.292666666666667,0.0695266666666667,4.68658465146987e-06,9.37316930282872e-06,1.52598089944167e-05,2.11088907116769e-05,0,0.00100000000000001,59
"SPCA","Centers-Euclidean",10,0.892113696543644,0.0871240773286468,0.886816203445493,0.103844549553927,0.288666666666667,0.0728,3.51493848871343e-06,8.20152314007228e-06,9.78147615771086e-06,2.23754241543972e-05,0,0.000333333333333338,59
"SPCA","Hausdorff",10,0.911842144112478,0.0690515524311658,0.909510027506036,0.0809587918836853,0.332333333333333,0.0627533333333333,5.27240773295912e-06,1.28881077914311e-05,1.60274050203801e-05,1.72125732842976e-05,0,0.00166666666666668,59
"SPCA","Ichino-Yaguchi",10,0.898938699472759,0.0776719859402461,0.895994449927639,0.0899135768240039,0.302,0.0632,2.22612770943709e-05,4.68658465143656e-05,4.08668124177725e-05,7.85066511427984e-05,0,0.00166666666666668,59
"SPCA","Int-Euclidean",10,0.919459671939074,0.0443295840656121,0.913114609670513,0.0582983720055887,0.339666666666667,0.0650066666666667,4.68658465146987e-06,7.02987697709379e-06,1.49957559616443e-05,1.89657626074244e-05,0,0.000666666666666677,59
"SPCA","Wasserstein",10,0.897243725834798,0.080527568834212,0.894047304440712,0.0936497424638574,0.295666666666667,0.0643733333333333,5.85823081433734e-06,9.37316930293974e-06,1.40063246841793e-05,2.20975543929747e-05,0,0.00066666666666669,59
"V-PCA","Centers-Euclidean",10,0.892096508494435,0.0869989689513767,0.88685472859877,0.10368376268817,0.289666666666667,0.0741466666666667,4.1007615698696e-06,9.37316930282872e-06,1.01606685944944e-05,1.78235797209242e-05,0,0.000333333333333338,59
"V-PCA","Hausdorff",10,0.911689619214997,0.0692004920913884,0.909542970639606,0.0807176123526465,0.331666666666667,0.0618,5.85823081422632e-06,9.37316930305077e-06,1.79264375883559e-05,1.99022297590057e-05,0,0.00133333333333333,59
"V-PCA","Ichino-Yaguchi",10,0.898729021675454,0.0779996719390744,0.895833530022139,0.090106387243291,0.301,0.0607,2.22612770943709e-05,4.45225541886307e-05,4.72048528035174e-05,9.59633199633242e-05,0,0.00166666666666668,59
"V-PCA","Int-Euclidean",10,0.919538816637375,0.0439977973052138,0.912896134493877,0.0585273470054467,0.338666666666667,0.06484,4.10076156998063e-06,9.3731693027177e-06,1.23828590894437e-05,1.39088399889187e-05,0,0.00100000000000001,59
"V-PCA","Wasserstein",10,0.897168377270064,0.0805880023432923,0.894004910895151,0.0936345582170157,0.294666666666667,0.0609733333333333,5.85823081422632e-06,9.37316930293974e-06,1.56658672921806e-05,1.94125034944648e-05,0,0.00133333333333335,59
"C-PCA","Centers-Euclidean",10,0.901940773286467,0.0795969771528998,0.896528007752106,0.0946726710484118,0.311,0.0791933333333333,3.5149384886024e-06,8.20152314007228e-06,1.20788910632497e-05,1.73983315225612e-05,0,0.00133333333333335,60
"C-PCA","Hausdorff",10,0.916751095489162,0.0679099238429994,0.915055267190198,0.0750050285215655,0.363333333333333,0.07232,3.5149384886024e-06,8.20152313996125e-06,8.24091093376556e-06,1.48299552199943e-05,0,0.00266666666666666,60
"C-PCA","Ichino-Yaguchi",10,0.90651748096075,0.0733713649677797,0.903497879623442,0.0837674394976975,0.326333333333333,0.06848,7.73286467486978e-05,0.000154657293497285,5.65127222132977e-05,9.62811047180434e-05,0,0.00166666666666666,60
"C-PCA","Int-Euclidean",10,0.923868576449912,0.0436828353837141,0.918397422673528,0.0556333058380437,0.345333333333333,0.0628266666666667,1.75746924435671e-06,3.5149384886024e-06,4.95636753916617e-06,7.3259364709935e-06,0,0.00166666666666666,60
"C-PCA","Wasserstein",10,0.905457715289982,0.0753150556531927,0.902629570147761,0.0856638390885381,0.320333333333333,0.0707866666666667,2.92911540722418e-06,5.85823081433734e-06,9.57806321089105e-06,1.75364988072163e-05,0,0.00233333333333334,60
"IMDS","Centers-Euclidean",10,0.563330333919156,-0.0386050380785003,0.558907070081364,-0.0414358480853776,0.0653333333333333,-0.00533333333333333,0.000217340363210305,0.000441710603397705,0.000347557501769624,0.000711793329989607,0,0,60
"IMDS","Hausdorff",10,0.579284007029877,-0.0237767311072056,0.575698273001053,-0.046206155076197,0.063,-0.00533333333333333,2.10896309315034e-05,4.33509080257632e-05,0.000239557508524557,0.000467842101813054,0,0,60
"IMDS","Ichino-Yaguchi",10,0.576559636789689,-0.0371845577035735,0.579386872895156,-0.0538957526916139,0.0616666666666667,-0.008,2.69478617457297e-05,3.98359695372719e-05,0.000293899469176684,0.000595791148174707,0,0,60
"IMDS","Int-Euclidean",10,0.546411329818395,-0.0319656239015817,0.551858000123736,-0.0585275050995242,0.0526666666666667,-0.00113333333333333,1.99179847686359e-05,3.28060925600671e-05,0.000226607395972023,0.000491827942429746,0,0.000333333333333331,60
"IMDS","Wasserstein",10,0.57263848857645,-0.036025237258348,0.574235772016611,-0.0575829860498634,0.0626666666666667,-0.0106666666666667,3.74926772115369e-05,7.26420620971169e-05,0.000290159741338503,0.000592558033713719,0,0,60
"Int-UMAP","Centers-Euclidean",10,0.82860827182191,0.0361980082015231,0.841392043636913,0.0445294853744556,0.298666666666667,0.0235333333333333,4.10076156998063e-06,7.02987697720481e-06,1.24488723476368e-05,1.09367081767286e-05,0,0.00133333333333334,60
"Int-UMAP","Hausdorff",10,0.837938172231986,0.0454005623901582,0.851102327673541,0.0332481598343712,0.31418,-0.00322,2.92911540711316e-06,3.5149384886024e-06,6.52149583590944e-06,1.29616264929744e-05,0.000333333333333352,0.00133333333333333,60
"Int-UMAP","Ichino-Yaguchi",10,0.838542237844171,0.029764920913884,0.856044808279843,0.0340742448658956,0.331333333333333,0.00807333333333333,4.68658465146987e-06,8.20152314007228e-06,8.00065337769329e-06,1.56497477756534e-05,0,0.002,60
"Int-UMAP","Int-Euclidean",10,0.819298160515524,0.037306244874048,0.821784453693465,0.0550417514821896,0.296,0.0239933333333333,1.17164616297849e-06,2.34329232584596e-06,3.75047418244012e-06,8.88262121143124e-06,0,0.000666666666666677,60
"Int-UMAP","Wasserstein",10,0.83549654364382,0.0294464206209725,0.850957148460594,0.0334358034112889,0.319,0.0137733333333333,2.92911540711316e-06,5.85823081433734e-06,9.59725311155957e-06,1.63758936161384e-05,0,0.00233333333333335,60
"MR-PCA","Centers-Euclidean",10,0.901940702987698,0.0795973052138254,0.896527859437202,0.0946737512402433,0.311,0.0792333333333333,4.10076157009165e-06,7.02987697709379e-06,1.24580835000332e-05,1.31381735789526e-05,0,0.00133333333333334,60
"MR-PCA","Hausdorff",10,0.908088037492677,0.0732356180433509,0.907112121339123,0.0792688451962996,0.334333333333333,0.0812266666666667,4.68658465146987e-06,5.85823081433734e-06,9.97414276027175e-06,1.74060074828175e-05,0,0.002,60
"MR-PCA","Ichino-Yaguchi",10,0.902832595196251,0.0783323725834798,0.899297638368011,0.0892877584553389,0.31248,0.0710266666666667,1.34739308728093e-05,2.81195079085972e-05,4.94055506096158e-05,8.76824940361787e-05,0.000333333333333297,0.00166666666666668,60
"MR-PCA","Int-Euclidean",10,0.900538324545987,0.0794776801405975,0.893650076107146,0.0969898632496976,0.301,0.06332,1.75746924424569e-06,4.68658465146987e-06,1.22423890167589e-05,1.30798362809603e-05,0,0.00133333333333333,60
"MR-PCA","Wasserstein",10,0.902906385471588,0.0782116461628589,0.898819276316608,0.0904681454250586,0.311333333333333,0.0738933333333333,3.5149384886024e-06,8.20152314007228e-06,1.14433215537835e-05,1.51201065177603e-05,0,0.00133333333333333,60
"SPCA","Centers-Euclidean",10,0.901940878734622,0.0795965787932045,0.896527499127627,0.0946743481843207,0.311,0.0792,3.5149384886024e-06,8.20152314007228e-06,1.00201985218096e-05,1.67443397084965e-05,0,0.00166666666666669,60
"SPCA","Hausdorff",10,0.916751130638547,0.0679100410076157,0.91505554794612,0.0750066410872967,0.363333333333333,0.07238,3.5149384886024e-06,7.02987697709379e-06,1.00601135151202e-05,1.44169885580581e-05,0,0.00233333333333334,60
"SPCA","Ichino-Yaguchi",10,0.906516098418278,0.0733794258933802,0.903500873908075,0.0837709577587301,0.326333333333333,0.0685866666666667,7.85002929115652e-05,0.000151142355008793,6.25867095660482e-05,0.000118277336435657,0,0.00166666666666668,60
"SPCA","Int-Euclidean",10,0.923868541300527,0.0436828588166374,0.918397843592484,0.0556337285685271,0.345333333333333,0.0627866666666667,1.75746924435671e-06,3.5149384886024e-06,3.98996414252561e-06,8.06589903994126e-06,0,0.00166666666666665,60
"SPCA","Wasserstein",10,0.905457855887522,0.0753149150556531,0.902629393155469,0.085665553683133,0.320333333333333,0.0708866666666667,3.5149384886024e-06,5.85823081422632e-06,8.60935702629018e-06,1.50249246105849e-05,0,0.00200000000000002,60
"V-PCA","Centers-Euclidean",10,0.901580257762156,0.0800020855301699,0.896008331778951,0.0953280351706358,0.310333333333333,0.0793266666666667,4.10076157009165e-06,8.20152314007228e-06,8.90027592004294e-06,1.70037871652928e-05,0,0.00133333333333333,60
"V-PCA","Hausdorff",10,0.916748599882835,0.067483186877563,0.914814359280689,0.0751778934493816,0.363333333333333,0.0751933333333333,2.92911540722418e-06,8.20152314007228e-06,1.22638817054987e-05,1.49374186636103e-05,0,0.00266666666666668,60
"V-PCA","Ichino-Yaguchi",10,0.906206490919742,0.0737641710603398,0.902889679456505,0.0847031203853087,0.326,0.0695933333333333,1.87463386057685e-05,3.98359695371608e-05,4.363015811093e-05,9.29328508531557e-05,0,0.00200000000000002,60
"V-PCA","Int-Euclidean",10,0.923705928529584,0.0437502753368482,0.918392012334347,0.0553943889037547,0.344666666666667,0.0627333333333333,1.17164616297849e-06,2.34329232573494e-06,5.23577249256224e-06,6.54452371663672e-06,0,0.00166666666666668,60
"V-PCA","Wasserstein",10,0.904818336262449,0.0763340831868775,0.902701553906043,0.0852866703112126,0.32,0.06912,3.5149384886024e-06,5.85823081433734e-06,8.31152976821237e-06,1.29186411155641e-05,0,0.00133333333333335,60
"C-PCA","Centers-Euclidean",10,0.90619338019918,0.0783478617457528,0.901589490167325,0.0896562192856045,0.311493333333333,0.05184,3.51493848849138e-06,9.37316930282872e-06,1.51131981535046e-05,1.54271449281235e-05,0.000333333333333297,0.000333333333333352,61
"C-PCA","Hausdorff",10,0.923641417691857,0.0576295020503808,0.923283793775809,0.0637689476703691,0.359,0.0466866666666667,2.34329232573494e-06,3.5149384886024e-06,1.28879372744972e-05,1.53565260937183e-05,0,0.00166666666666668,61
"C-PCA","Ichino-Yaguchi",10,0.914593637961336,0.0644794610427651,0.912396043825434,0.0711210686226242,0.32518,0.0422266666666667,3.98359695371608e-05,7.26420620973389e-05,6.04220887731044e-05,6.75070000919625e-05,0.001,0.00199999999999999,61
"C-PCA","Int-Euclidean",10,0.922592536613943,0.0518476157000586,0.912689249541323,0.0704292150424872,0.346333333333333,0.045,2.92911540711316e-06,5.85823081433734e-06,6.55987563713545e-06,1.26284898177842e-05,0,0,61
"C-PCA","Wasserstein",10,0.913847182190978,0.0663806209724663,0.910579539052446,0.0754619312746715,0.32616,0.0498266666666667,3.5149384886024e-06,9.37316930282872e-06,1.17434515999326e-05,1.8941199534564e-05,0.000333333333333297,0.00166666666666666,61
"IMDS","Centers-Euclidean",10,0.54617784417106,-0.05400410076157,0.542680155048256,-0.072558702504804,0.0463333333333333,0.00266666666666667,0.000223198594024643,0.000439367311072192,0.000617052022899522,0.001249644794939,0,0,61
"IMDS","Hausdorff",10,0.541364522554189,-0.0489143057996485,0.540313389914372,-0.0586787828014891,0.048,0.00233333333333333,3.98359695372719e-05,7.73286467486978e-05,0.000431947008854738,0.000865886696992835,0,0,61
"IMDS","Ichino-Yaguchi",10,0.545349748096075,-0.0416070533099004,0.543803686518082,-0.0613354438539584,0.0466666666666667,-0.002,0.00043116578793212,0.000874048037492803,0.000419736091275102,0.000826969578480719,0,0,61
"IMDS","Int-Euclidean",10,0.529417070884593,-0.0285383245459871,0.52929043257567,-0.0463298548030709,0.04212,0.00254666666666666,0.000233743409490339,0.000483889865260823,0.000217492193164692,0.000457726721384,0.000333333333333331,0.000333333333333331,61
"IMDS","Wasserstein",10,0.545158722905682,-0.0511127592267135,0.541919580085059,-0.0679020117310166,0.0483333333333333,0,0.000322202694786222,0.000645577035735201,0.000395350333129096,0.000794655320983273,0,0,61
"Int-UMAP","Centers-Euclidean",10,0.856186408904511,0.00170694786174573,0.867592920861003,0.0066450471096709,0.343333333333333,0.00168666666666666,5.27240773284809e-06,1.05448154656962e-05,7.85327494079446e-06,1.93311383157313e-05,0,0.000666666666666677,61
"Int-UMAP","Hausdorff",10,0.858358476859988,-0.00201649677797304,0.873161239148687,-0.00259020191306423,0.345,-0.00798,3.51493848849138e-06,8.20152314007228e-06,6.78708406087747e-06,1.7455133628469e-05,0,0.00133333333333333,61
"Int-UMAP","Ichino-Yaguchi",10,0.865315067369654,-0.00524726420620971,0.881181292425992,-0.00163121696362654,0.358333333333333,-0.00821333333333333,5.85823081422632e-06,1.52314001171661e-05,1.1172360156686e-05,1.91484504615536e-05,0,0.000333333333333352,61
"Int-UMAP","Int-Euclidean",10,0.848601019332162,-0.00712456942003513,0.850356214280878,0.00482214271974317,0.330333333333333,0.00599999999999999,3.51493848871343e-06,8.20152314007228e-06,7.14324861683657e-06,1.24396611953514e-05,0,2.77555756156289e-17,61
"Int-UMAP","Wasserstein",10,0.85966244874048,-0.00235561804335087,0.873010031635703,0.00135341281636662,0.348666666666667,0.000913333333333338,4.10076156998063e-06,9.37316930293974e-06,1.24941605131879e-05,1.9922187255661e-05,0,0.00100000000000003,61
"MR-PCA","Centers-Euclidean",10,0.906193251318102,0.0783480257762156,0.901590114299654,0.0896562984094029,0.311493333333333,0.0518266666666667,3.51493848849138e-06,7.02987697709379e-06,1.28211564202063e-05,1.85512607534244e-05,0.000333333333333297,0.000333333333333352,61
"MR-PCA","Hausdorff",10,0.902501183362625,0.0748256824838898,0.901179278775985,0.0840854349114647,0.315,0.0491533333333333,2.92911540711316e-06,4.68658465146987e-06,7.42725914648634e-06,1.73185015358845e-05,0,0.00100000000000001,61
"MR-PCA","Ichino-Yaguchi",10,0.9062410076157,0.0785466432337434,0.901782629117711,0.0893431171122792,0.312826666666667,0.05016,4.10076156998063e-06,7.02987697720481e-06,1.28019665195378e-05,1.85819645945051e-05,0.000333333333333352,0.000333333333333338,61
"MR-PCA","Int-Euclidean",10,0.905075805506737,0.0780791564147628,0.900334202743296,0.0892174818459702,0.309333333333333,0.0449466666666667,3.5149384886024e-06,7.02987697720481e-06,7.80568398706105e-06,1.63712880399541e-05,0,0.000666666666666649,61
