"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"V-PCA","Int-Euclidean",0.002,0.27,0.002,0.038,0.001,0.001,20,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,20,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,20,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,20,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,20,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Int-Euclidean",0.002,0.212,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Hausdorff",0.002,0.002,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Ichino-Yaguchi",0.002,0.002,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Wasserstein",0.002,0.002,0.001,0.001,0.001,0.001,20,"minP"
"SPCA","Centers-Euclidean",0.002,0.002,0.001,0.001,0.001,0.001,20,"minP"
"IMDS","Int-Euclidean",0.004,0.99,0.029,0.991,1,0.524,20,"minP"
"IMDS","Hausdorff",0.004,0.004,0.005,0.005,0.007,0.999,20,"minP"
"IMDS","Ichino-Yaguchi",0.004,0.004,0.005,0.005,0.007,0.999,20,"minP"
"IMDS","Wasserstein",0.004,0.004,0.005,0.005,0.007,1,20,"minP"
"IMDS","Centers-Euclidean",1,1,1,1,0.997,1,20,"minP"
"Int-UMAP","Int-Euclidean",0.003,0.698,0.004,1,0.005,0.054,20,"minP"
"Int-UMAP","Hausdorff",0.003,0.92,0.004,0.842,0.005,0.192,20,"minP"
"Int-UMAP","Ichino-Yaguchi",0.003,0.003,0.004,0.004,0.005,0.005,20,"minP"
"Int-UMAP","Wasserstein",0.003,0.056,0.004,0.054,0.005,0.297,20,"minP"
"Int-UMAP","Centers-Euclidean",0.003,0.003,0.004,0.004,0.005,0.407,20,"minP"
"C-PCA","Int-Euclidean",0.001,0.008,0.001,0.004,0.001,0.001,21,"raw"
"C-PCA","Hausdorff",0.001,0.004,0.001,0.001,0.001,0.001,21,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"V-PCA","Int-Euclidean",0.001,0.009,0.001,0.006,0.001,0.001,21,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"SPCA","Int-Euclidean",0.001,0.018,0.001,0.009,0.001,0.001,21,"raw"
"SPCA","Hausdorff",0.001,0.002,0.001,0.003,0.001,0.001,21,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"raw"
"IMDS","Int-Euclidean",0.022,0.082,0.047,0.078,0.462,0.405,21,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.504,21,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.002,0.601,21,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.877,21,"raw"
"IMDS","Centers-Euclidean",0.388,0.755,0.404,0.519,0.665,0.73,21,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.183,0.001,0.583,0.001,0.016,21,"raw"
"Int-UMAP","Hausdorff",0.001,0.945,0.001,0.761,0.001,0.001,21,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.004,0.001,0.004,0.001,0.001,21,"raw"
"Int-UMAP","Wasserstein",0.001,0.389,0.001,0.074,0.001,0.001,21,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.004,21,"raw"
"C-PCA","Int-Euclidean",0.003,0.054,0.002,0.022,0.001,0.001,21,"minP"
"C-PCA","Hausdorff",0.003,0.023,0.002,0.002,0.001,0.001,21,"minP"
"C-PCA","Ichino-Yaguchi",0.003,0.003,0.002,0.002,0.001,0.001,21,"minP"
"C-PCA","Wasserstein",0.003,0.003,0.002,0.002,0.001,0.001,21,"minP"
"C-PCA","Centers-Euclidean",0.003,0.003,0.002,0.002,0.001,0.001,21,"minP"
"V-PCA","Int-Euclidean",0.002,0.057,0.002,0.038,0.001,0.001,21,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,21,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,21,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,21,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,21,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,21,"minP"
"SPCA","Int-Euclidean",0.003,0.113,0.003,0.059,0.001,0.001,21,"minP"
"SPCA","Hausdorff",0.003,0.009,0.003,0.02,0.001,0.001,21,"minP"
"SPCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,21,"minP"
"SPCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,21,"minP"
"SPCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,21,"minP"
"IMDS","Int-Euclidean",0.153,0.427,0.281,0.427,0.99,0.973,21,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.009,0.996,21,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.013,0.999,21,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.009,1,21,"minP"
"IMDS","Centers-Euclidean",0.961,1,0.97,0.994,1,1,21,"minP"
"Int-UMAP","Int-Euclidean",0.005,0.719,0.005,0.995,0.003,0.117,21,"minP"
"Int-UMAP","Hausdorff",0.005,1,0.005,1,0.003,0.003,21,"minP"
"Int-UMAP","Ichino-Yaguchi",0.005,0.029,0.005,0.029,0.003,0.003,21,"minP"
"Int-UMAP","Wasserstein",0.005,0.956,0.005,0.391,0.003,0.003,21,"minP"
"Int-UMAP","Centers-Euclidean",0.005,0.005,0.005,0.005,0.003,0.027,21,"minP"
"C-PCA","Int-Euclidean",0.001,0.018,0.001,0.009,0.001,0.001,22,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"V-PCA","Int-Euclidean",0.001,0.031,0.001,0.011,0.001,0.001,22,"raw"
"V-PCA","Hausdorff",0.001,0.002,0.001,0.002,0.001,0.001,22,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"SPCA","Int-Euclidean",0.001,0.02,0.001,0.009,0.001,0.001,22,"raw"
"SPCA","Hausdorff",0.001,0.002,0.001,0.002,0.001,0.001,22,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"IMDS","Int-Euclidean",0.96,0.112,0.983,0.307,0.969,0.564,22,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.173,22,"raw"
"IMDS","Centers-Euclidean",0.623,0.421,0.518,0.692,0.463,0.687,22,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.001,0.001,0.003,0.001,0.736,22,"raw"
"Int-UMAP","Hausdorff",0.001,0.01,0.001,0.214,0.001,0.738,22,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.558,0.001,0.201,0.001,0.001,22,"raw"
"Int-UMAP","Wasserstein",0.001,0.526,0.001,0.709,0.001,0.02,22,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.201,22,"raw"
"C-PCA","Int-Euclidean",0.002,0.123,0.002,0.061,0.001,0.001,22,"minP"
"C-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,22,"minP"
"C-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,22,"minP"
"C-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,22,"minP"
"C-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,22,"minP"
"V-PCA","Int-Euclidean",0.003,0.202,0.003,0.073,0.001,0.001,22,"minP"
"V-PCA","Hausdorff",0.003,0.011,0.003,0.012,0.001,0.001,22,"minP"
"V-PCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,22,"minP"
"V-PCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,22,"minP"
"V-PCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,22,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,22,"minP"
"SPCA","Int-Euclidean",0.003,0.136,0.003,0.061,0.001,0.001,22,"minP"
"SPCA","Hausdorff",0.003,0.011,0.003,0.01,0.001,0.001,22,"minP"
"SPCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,22,"minP"
"SPCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,22,"minP"
"SPCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,22,"minP"
"IMDS","Int-Euclidean",1,0.525,1,0.915,1,0.996,22,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.006,0.006,22,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.006,0.006,22,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.006,0.764,22,"minP"
"IMDS","Centers-Euclidean",1,0.971,0.99,1,0.98,1,22,"minP"
"Int-UMAP","Int-Euclidean",0.003,0.003,0.004,0.019,0.005,0.999,22,"minP"
"Int-UMAP","Hausdorff",0.003,0.067,0.004,0.763,0.005,0.999,22,"minP"
"Int-UMAP","Ichino-Yaguchi",0.003,0.992,0.004,0.74,0.005,0.005,22,"minP"
"Int-UMAP","Wasserstein",0.003,0.986,0.004,1,0.005,0.142,22,"minP"
"Int-UMAP","Centers-Euclidean",0.003,0.003,0.004,0.004,0.005,0.791,22,"minP"
"C-PCA","Int-Euclidean",0.001,0.025,0.001,0.007,0.001,0.001,23,"raw"
"C-PCA","Hausdorff",0.001,0.002,0.001,0.002,0.001,0.001,23,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"V-PCA","Int-Euclidean",0.001,0.029,0.001,0.006,0.001,0.001,23,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"SPCA","Int-Euclidean",0.001,0.032,0.001,0.01,0.001,0.001,23,"raw"
"SPCA","Hausdorff",0.001,0.005,0.001,0.004,0.001,0.001,23,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"IMDS","Int-Euclidean",0.059,0.008,0.153,0.023,0.645,0.169,23,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.028,0.598,23,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.113,0.16,23,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.032,1,23,"raw"
"IMDS","Centers-Euclidean",1,0.125,1,0.94,0.812,0.37,23,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.091,0.001,0.289,0.001,0.243,23,"raw"
"Int-UMAP","Hausdorff",0.001,0.41,0.001,0.238,0.001,0.018,23,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"raw"
"Int-UMAP","Wasserstein",0.001,0.005,0.001,0.001,0.001,0.001,23,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.515,23,"raw"
"C-PCA","Int-Euclidean",0.003,0.169,0.003,0.044,0.001,0.001,23,"minP"
"C-PCA","Hausdorff",0.003,0.008,0.003,0.009,0.001,0.001,23,"minP"
"C-PCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,23,"minP"
"C-PCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,23,"minP"
"C-PCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,23,"minP"
"V-PCA","Int-Euclidean",0.002,0.201,0.002,0.041,0.001,0.001,23,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,23,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,23,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,23,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,23,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,23,"minP"
"SPCA","Int-Euclidean",0.003,0.2,0.003,0.063,0.001,0.001,23,"minP"
"SPCA","Hausdorff",0.003,0.033,0.003,0.023,0.001,0.001,23,"minP"
"SPCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,23,"minP"
"SPCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,23,"minP"
"SPCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,23,"minP"
"IMDS","Int-Euclidean",0.328,0.053,0.655,0.15,0.999,0.756,23,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.209,0.998,23,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.602,0.743,23,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.229,1,23,"minP"
"IMDS","Centers-Euclidean",1,0.557,1,1,1,0.956,23,"minP"
"Int-UMAP","Int-Euclidean",0.003,0.473,0.003,0.866,0.004,0.875,23,"minP"
"Int-UMAP","Hausdorff",0.003,0.957,0.003,0.796,0.004,0.137,23,"minP"
"Int-UMAP","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.004,0.004,23,"minP"
"Int-UMAP","Wasserstein",0.003,0.03,0.003,0.003,0.004,0.004,23,"minP"
"Int-UMAP","Centers-Euclidean",0.003,0.003,0.003,0.003,0.004,0.992,23,"minP"
"C-PCA","Int-Euclidean",0.001,0.035,0.001,0.012,0.001,0.001,24,"raw"
"C-PCA","Hausdorff",0.001,0.002,0.001,0.001,0.001,0.001,24,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"V-PCA","Int-Euclidean",0.001,0.034,0.001,0.008,0.001,0.001,24,"raw"
"V-PCA","Hausdorff",0.001,0.003,0.001,0.003,0.001,0.001,24,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"SPCA","Int-Euclidean",0.001,0.033,0.001,0.008,0.001,0.001,24,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"raw"
"IMDS","Int-Euclidean",0.471,0.03,0.586,0.077,0.684,0.535,24,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.05,24,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.118,24,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.004,24,"raw"
"IMDS","Centers-Euclidean",0.331,0.407,0.053,0.441,0.378,0.037,24,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.02,0.001,0.103,0.001,0.042,24,"raw"
"Int-UMAP","Hausdorff",0.001,0.436,0.001,0.38,0.001,0.001,24,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.005,0.001,0.003,0.001,0.001,24,"raw"
"Int-UMAP","Wasserstein",0.001,0.077,0.001,0.017,0.001,0.001,24,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.086,24,"raw"
"C-PCA","Int-Euclidean",0.003,0.22,0.002,0.078,0.001,0.001,24,"minP"
"C-PCA","Hausdorff",0.003,0.01,0.002,0.002,0.001,0.001,24,"minP"
"C-PCA","Ichino-Yaguchi",0.003,0.003,0.002,0.002,0.001,0.001,24,"minP"
"C-PCA","Wasserstein",0.003,0.003,0.002,0.002,0.001,0.001,24,"minP"
"C-PCA","Centers-Euclidean",0.003,0.003,0.002,0.002,0.001,0.001,24,"minP"
"V-PCA","Int-Euclidean",0.003,0.219,0.003,0.054,0.001,0.001,24,"minP"
"V-PCA","Hausdorff",0.003,0.018,0.003,0.016,0.001,0.001,24,"minP"
"V-PCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,24,"minP"
"V-PCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,24,"minP"
"V-PCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,24,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,24,"minP"
"SPCA","Int-Euclidean",0.002,0.21,0.002,0.053,0.001,0.001,24,"minP"
"SPCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,24,"minP"
"SPCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,24,"minP"
"SPCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,24,"minP"
"SPCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,24,"minP"
"IMDS","Int-Euclidean",0.984,0.185,0.996,0.421,1,0.996,24,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.008,0.342,24,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.008,0.605,24,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.008,0.031,24,"minP"
"IMDS","Centers-Euclidean",0.923,0.975,0.314,0.976,0.965,0.272,24,"minP"
"Int-UMAP","Int-Euclidean",0.005,0.124,0.004,0.487,0.003,0.284,24,"minP"
"Int-UMAP","Hausdorff",0.005,0.97,0.004,0.949,0.003,0.003,24,"minP"
"Int-UMAP","Ichino-Yaguchi",0.005,0.033,0.004,0.017,0.003,0.003,24,"minP"
"Int-UMAP","Wasserstein",0.005,0.406,0.004,0.106,0.003,0.003,24,"minP"
"Int-UMAP","Centers-Euclidean",0.005,0.005,0.004,0.004,0.003,0.5,24,"minP"
"C-PCA","Int-Euclidean",0.001,0.057,0.001,0.022,0.001,0.001,25,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.003,0.001,0.001,25,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"V-PCA","Int-Euclidean",0.001,0.036,0.001,0.012,0.001,0.001,25,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.002,0.001,0.001,25,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"SPCA","Int-Euclidean",0.001,0.047,0.001,0.015,0.001,0.001,25,"raw"
"SPCA","Hausdorff",0.001,0.003,0.001,0.001,0.001,0.001,25,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,25,"raw"
"IMDS","Int-Euclidean",0.001,0.028,0.009,0.046,0.062,0.258,25,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.624,25,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.892,25,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.319,25,"raw"
"IMDS","Centers-Euclidean",0.781,0.676,0.886,0.525,0.927,0.36,25,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.056,0.001,0.532,0.001,0.001,25,"raw"
"Int-UMAP","Hausdorff",0.001,0.286,0.001,0.815,0.001,0.001,25,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.003,0.001,0.006,0.001,0.001,25,"raw"
"Int-UMAP","Wasserstein",0.001,0.131,0.001,0.045,0.001,0.001,25,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.089,25,"raw"
"C-PCA","Int-Euclidean",0.002,0.347,0.003,0.148,0.001,0.001,25,"minP"
"C-PCA","Hausdorff",0.002,0.002,0.003,0.017,0.001,0.001,25,"minP"
