"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC"
"C-PCA","Centers-Euclidean",4,0.994905999405098,0.00551134259680808,0.993693860739384,0.00625176849837226,0.644186046511628,0.103488372093023
"C-PCA","Centers-Euclidean",5,0.994976452119309,0.00530587906003188,0.993556478241537,0.00614877844054311,0.665116279069767,0.124651162790698
"C-PCA","Centers-Euclidean",6,0.995226855494361,0.0049923049868158,0.993494284629921,0.00600591352396576,0.695865633074935,0.13953488372093
"C-PCA","Centers-Euclidean",7,0.995448050836504,0.00467142472864723,0.99343854511134,0.00587386867702743,0.717829457364341,0.155481727574751
"C-PCA","Centers-Euclidean",8,0.995597634586512,0.00456904740018993,0.993371234165192,0.00581417787041202,0.736046511627907,0.161240310077519
"C-PCA","Centers-Euclidean",9,0.995653236253244,0.00459192100367056,0.993279561334912,0.0058045540399739,0.748837209302326,0.168303186907838
"C-PCA","Centers-Euclidean",10,0.995728737585508,0.00454870667627194,0.993197699829941,0.00577609018682161,0.761705426356589,0.174108527131783
"C-PCA","Centers-Euclidean",11,0.995804886369247,0.0045676734759833,0.993127096878811,0.00577384243403283,0.773220577871741,0.181677237491191
"C-PCA","Centers-Euclidean",12,0.995909249326165,0.00451856113802329,0.99306205233612,0.0057468759247656,0.786304909560724,0.187467700258398
"C-PCA","Centers-Euclidean",13,0.996072319618366,0.00433440667859275,0.993020717621055,0.00568248356868361,0.79582587954681,0.193082886106142
"C-PCA","Centers-Euclidean",14,0.996129981057528,0.00435081848707108,0.992957158786366,0.00567660079042266,0.803322259136213,0.196456256921373
"C-PCA","Centers-Euclidean",15,0.996209775916648,0.0042679694575305,0.992903012050242,0.00565271548172016,0.810956072351421,0.203204134366925
"C-PCA","Centers-Euclidean",16,0.99634703196347,0.0041111506724385,0.992863482395103,0.00560446086781025,0.820348837209302,0.209302325581395
"C-PCA","Centers-Euclidean",17,0.996463560440143,0.00397917592103525,0.992822469686901,0.00555693010651301,0.828636570907433,0.213041495668035
"C-PCA","Centers-Euclidean",18,0.996569549494886,0.00384604923160614,0.992787831916364,0.00551873073657428,0.832988802756245,0.21739879414298
"C-PCA","Centers-Euclidean",19,0.996661778653823,0.00376165042627707,0.99274624456646,0.00549533440908034,0.840228478172175,0.221787025703794
"C-PCA","Centers-Euclidean",20,0.996723812767675,0.00369305100888728,0.992700420500063,0.00546787979247832,0.844418604651163,0.225891472868217
"C-PCA","Centers-Euclidean",21,0.996737718570869,0.0036873041767006,0.992648686693685,0.00546311806492379,0.846880767811,0.230047988187523
"C-PCA","Centers-Euclidean",22,0.996803514042861,0.00363239921702718,0.992610682457732,0.00544769200867451,0.850880902043693,0.233756166314306
"C-PCA","Centers-Euclidean",23,0.996870603966031,0.00352069485653661,0.99257379767956,0.00541620754915038,0.854128749578699,0.237209302325581
"C-PCA","Centers-Euclidean",24,0.996951350272517,0.00343306177133162,0.992538364094024,0.00538586770120963,0.858268733850129,0.239922480620155
"C-PCA","Centers-Euclidean",25,0.997021263553121,0.00332401057430753,0.992506251066819,0.00535909990378434,0.861891472868217,0.244589147286822
"V-PCA","Centers-Euclidean",1,0.992512086030839,0.00857173858005722,0.992523713226443,0.00855842842698252,0.437209302325581,0
"V-PCA","Centers-Euclidean",2,0.992524183267173,0.00850598464113295,0.992160099610395,0.00856729726473069,0.502325581395349,0.0550387596899225
"V-PCA","Centers-Euclidean",3,0.993105216408269,0.00738614341085275,0.99216856901637,0.00799776323147265,0.558656330749354,0.0852713178294574
"V-PCA","Centers-Euclidean",4,0.993348630814712,0.00683894544505359,0.992061868712475,0.00771118405613612,0.598062015503876,0.105813953488372
"V-PCA","Centers-Euclidean",5,0.993424117410828,0.00646927823007548,0.991906913954035,0.00751386454153754,0.626356589147287,0.118139534883721
"V-PCA","Centers-Euclidean",6,0.993500204319373,0.00643941473173182,0.991764365827774,0.00746111487019481,0.647545219638243,0.124289405684755
"V-PCA","Centers-Euclidean",7,0.99357679099811,0.00631508710886597,0.991629243981418,0.00739064891908528,0.664230343300111,0.13156146179402
"V-PCA","Centers-Euclidean",8,0.993618439194779,0.00627416735606834,0.991485650566974,0.00735631796859545,0.682558139534884,0.135077519379845
"V-PCA","Centers-Euclidean",9,0.993624819305724,0.0062435929461323,0.991347927174194,0.00733739699719422,0.691817398794143,0.142463393626184
"V-PCA","Centers-Euclidean",10,0.99382985142632,0.00596979268645592,0.991274176216161,0.00723863031015465,0.707441860465116,0.148062015503876
"V-PCA","Centers-Euclidean",11,0.993957124197089,0.00581148471831339,0.991188204738076,0.00717722028186914,0.717829457364341,0.152078928823115
"V-PCA","Centers-Euclidean",12,0.993986216027271,0.00578436042902719,0.991073217924662,0.00715755812951745,0.729715762273902,0.157881136950904
"V-PCA","Centers-Euclidean",13,0.994126368515206,0.00564570065593317,0.990997947994954,0.00710144831162601,0.740131186642815,0.158974358974359
"V-PCA","Centers-Euclidean",14,0.994305713557499,0.005388080895811,0.990939374327449,0.0070229162643037,0.749723145071982,0.163676633444075
"V-PCA","Centers-Euclidean",15,0.994394260408618,0.00526417242038268,0.990861006476272,0.00698812970220614,0.755762273901809,0.167751937984496
"V-PCA","Centers-Euclidean",16,0.994529058836022,0.00507795663662092,0.99079372552317,0.00692866909961246,0.765794573643411,0.172093023255814
"V-PCA","Centers-Euclidean",17,0.994608635053375,0.00500756187811557,0.990718012791254,0.00688915313506311,0.773005015959872,0.173552211582307
"V-PCA","Centers-Euclidean",18,0.99474758253216,0.00482105681616085,0.990665057859583,0.00683059510089616,0.77984496124031,0.178811369509044
"V-PCA","Centers-Euclidean",19,0.99482261414636,0.00476707095434148,0.990596080545058,0.00680732691125463,0.78547531619747,0.180497756017952
"V-PCA","Centers-Euclidean",20,0.994894632934068,0.00470805659103957,0.990525072184647,0.00677410897604034,0.793488372093023,0.180697674418605
"V-PCA","Centers-Euclidean",21,0.994985478289094,0.0044942331675516,0.990469395362361,0.00671384205582126,0.797046880767811,0.184348468069398
"V-PCA","Centers-Euclidean",22,0.995023501285267,0.00443461790891864,0.990401961705369,0.00669665007048679,0.800704721634954,0.185764622973925
"V-PCA","Centers-Euclidean",23,0.99499417085205,0.00443114698845781,0.990317897528892,0.00668882768463361,0.803100775193798,0.186922817660937
"V-PCA","Centers-Euclidean",24,0.995049301561216,0.00435401578414318,0.990252710549004,0.00666146317645917,0.8078165374677,0.189147286821705
"V-PCA","Centers-Euclidean",25,0.995069409856583,0.00429306667688345,0.990182841694323,0.00663694569781826,0.809426356589147,0.190759689922481
"MR-PCA","Centers-Euclidean",1,0.994069707162405,0.0070768080822694,0.994078915691656,0.00706581924984352,0.48062015503876,0
"MR-PCA","Centers-Euclidean",2,0.994245560610729,0.00669458089385944,0.993839820058642,0.00685785435996305,0.551937984496124,0.048062015503876
"MR-PCA","Centers-Euclidean",3,0.994591408268734,0.0059253875968992,0.993755358924597,0.00646579608126926,0.6,0.082687338501292
"MR-PCA","Centers-Euclidean",4,0.994905999405098,0.00551134259680808,0.993693860739384,0.00625176849837226,0.644186046511628,0.103488372093023
"MR-PCA","Centers-Euclidean",5,0.994976452119309,0.00530587906003188,0.993556478241537,0.00614877844054311,0.665116279069767,0.124651162790698
"MR-PCA","Centers-Euclidean",6,0.995226855494361,0.0049923049868158,0.993494284629921,0.00600591352396576,0.695865633074935,0.13953488372093
"MR-PCA","Centers-Euclidean",7,0.995448050836504,0.00467142472864723,0.99343854511134,0.00587386867702743,0.717829457364341,0.155481727574751
"MR-PCA","Centers-Euclidean",8,0.995597634586512,0.00456904740018993,0.993371234165192,0.00581417787041202,0.736046511627907,0.161240310077519
"MR-PCA","Centers-Euclidean",9,0.995653236253244,0.00459192100367056,0.993279561334912,0.0058045540399739,0.748837209302326,0.168303186907838
"MR-PCA","Centers-Euclidean",10,0.995728737585508,0.00454870667627194,0.993197699829941,0.00577609018682161,0.761705426356589,0.174108527131783
"MR-PCA","Centers-Euclidean",11,0.995804886369247,0.0045676734759833,0.993127096878811,0.00577384243403283,0.773220577871741,0.181677237491191
"MR-PCA","Centers-Euclidean",12,0.995909249326165,0.00451856113802329,0.99306205233612,0.0057468759247656,0.786304909560724,0.187467700258398
"MR-PCA","Centers-Euclidean",13,0.996072319618366,0.00433440667859275,0.993020717621055,0.00568248356868361,0.79582587954681,0.193082886106142
"MR-PCA","Centers-Euclidean",14,0.996129981057528,0.00435081848707108,0.992957158786366,0.00567660079042266,0.803322259136213,0.196456256921373
"MR-PCA","Centers-Euclidean",15,0.996209775916648,0.0042679694575305,0.992903012050242,0.00565271548172016,0.810956072351421,0.203204134366925
"MR-PCA","Centers-Euclidean",16,0.99634703196347,0.0041111506724385,0.992863482395103,0.00560446086781025,0.820348837209302,0.209302325581395
"MR-PCA","Centers-Euclidean",17,0.996463560440143,0.00397917592103525,0.992822469686901,0.00555693010651301,0.828636570907433,0.213041495668035
"MR-PCA","Centers-Euclidean",18,0.996569549494886,0.00384604923160614,0.992787831916364,0.00551873073657428,0.832988802756245,0.21739879414298
"MR-PCA","Centers-Euclidean",19,0.996661778653823,0.00376165042627707,0.99274624456646,0.00549533440908034,0.840228478172175,0.221787025703794
"MR-PCA","Centers-Euclidean",20,0.996723812767675,0.00369305100888728,0.992700420500063,0.00546787979247832,0.844418604651163,0.225891472868217
"MR-PCA","Centers-Euclidean",21,0.996737718570869,0.0036873041767006,0.992648686693685,0.00546311806492379,0.846880767811,0.230047988187523
"MR-PCA","Centers-Euclidean",22,0.996803514042861,0.00363239921702718,0.992610682457732,0.00544769200867451,0.850880902043693,0.233756166314306
"MR-PCA","Centers-Euclidean",23,0.996870603966031,0.00352069485653661,0.99257379767956,0.00541620754915038,0.854128749578699,0.237209302325581
"MR-PCA","Centers-Euclidean",24,0.996951350272517,0.00343306177133162,0.992538364094024,0.00538586770120963,0.858268733850129,0.239922480620155
"MR-PCA","Centers-Euclidean",25,0.997021263553121,0.00332401057430753,0.992506251066819,0.00535909990378434,0.861891472868217,0.244589147286822
"SPCA","Centers-Euclidean",1,0.994069707162405,0.0070768080822694,0.994078915691656,0.00706581924984352,0.48062015503876,0
"SPCA","Centers-Euclidean",2,0.994245560610729,0.00669458089385944,0.993839820058642,0.00685785435996305,0.551937984496124,0.048062015503876
"SPCA","Centers-Euclidean",3,0.994591408268734,0.0059253875968992,0.993755358924597,0.00646579608126926,0.6,0.082687338501292
"SPCA","Centers-Euclidean",4,0.994905999405098,0.00551134259680808,0.993693860739384,0.00625176849837226,0.644186046511628,0.103488372093023
"SPCA","Centers-Euclidean",5,0.994976452119309,0.00530587906003188,0.993556478241537,0.00614877844054311,0.665116279069767,0.124651162790698
"SPCA","Centers-Euclidean",6,0.995226855494361,0.0049923049868158,0.993494284629921,0.00600591352396576,0.695865633074935,0.13953488372093
"SPCA","Centers-Euclidean",7,0.995448050836504,0.00467142472864723,0.99343854511134,0.00587386867702743,0.717829457364341,0.155481727574751
"SPCA","Centers-Euclidean",8,0.995597634586512,0.00456904740018993,0.993371234165192,0.00581417787041202,0.736046511627907,0.161240310077519
"SPCA","Centers-Euclidean",9,0.995653236253244,0.00459192100367056,0.993279561334912,0.0058045540399739,0.748837209302326,0.168303186907838
"SPCA","Centers-Euclidean",10,0.995728737585508,0.00454870667627194,0.993197699829941,0.00577609018682161,0.761705426356589,0.174108527131783
"SPCA","Centers-Euclidean",11,0.995804886369247,0.0045676734759833,0.993127096878811,0.00577384243403283,0.773220577871741,0.181677237491191
"SPCA","Centers-Euclidean",12,0.995909249326165,0.00451856113802329,0.99306205233612,0.0057468759247656,0.786304909560724,0.187467700258398
"SPCA","Centers-Euclidean",13,0.996072319618366,0.00433440667859275,0.993020717621055,0.00568248356868361,0.79582587954681,0.193082886106142
"SPCA","Centers-Euclidean",14,0.996129981057528,0.00435081848707108,0.992957158786366,0.00567660079042266,0.803322259136213,0.196456256921373
"SPCA","Centers-Euclidean",15,0.996209775916648,0.0042679694575305,0.992903012050242,0.00565271548172016,0.810956072351421,0.203204134366925
"SPCA","Centers-Euclidean",16,0.99634703196347,0.0041111506724385,0.992863482395103,0.00560446086781025,0.820348837209302,0.209302325581395
"SPCA","Centers-Euclidean",17,0.996463560440143,0.00397917592103525,0.992822469686901,0.00555693010651301,0.828636570907433,0.213041495668035
"SPCA","Centers-Euclidean",18,0.996569549494886,0.00384604923160614,0.992787831916364,0.00551873073657428,0.832988802756245,0.21739879414298
"SPCA","Centers-Euclidean",19,0.996661778653823,0.00376165042627707,0.99274624456646,0.00549533440908034,0.840228478172175,0.221787025703794
"SPCA","Centers-Euclidean",20,0.996723812767675,0.00369305100888728,0.992700420500063,0.00546787979247832,0.844418604651163,0.225891472868217
"SPCA","Centers-Euclidean",21,0.996737718570869,0.0036873041767006,0.992648686693685,0.00546311806492379,0.846880767811,0.230047988187523
"SPCA","Centers-Euclidean",22,0.996803514042861,0.00363239921702718,0.992610682457732,0.00544769200867451,0.850880902043693,0.233756166314306
"SPCA","Centers-Euclidean",23,0.996870603966031,0.00352069485653661,0.99257379767956,0.00541620754915038,0.854128749578699,0.237209302325581
"SPCA","Centers-Euclidean",24,0.996951350272517,0.00343306177133162,0.992538364094024,0.00538586770120963,0.858268733850129,0.239922480620155
"SPCA","Centers-Euclidean",25,0.997021263553121,0.00332401057430753,0.992506251066819,0.00535909990378434,0.861891472868217,0.244589147286822
"IMDS","Centers-Euclidean",1,0.535660120317793,-0.0260117906615068,0.536381144975685,-0.0259713996822187,0.00310077519379845,0
"IMDS","Centers-Euclidean",2,0.527091905478318,-0.0276628783072619,0.530406474675664,-0.027053058601438,0.00930232558139535,0.00232558139534884
"IMDS","Centers-Euclidean",3,0.526571786175711,-0.0304352390180879,0.529362082387641,-0.0286492768878217,0.0103359173126615,-0.00103359173126615
"IMDS","Centers-Euclidean",4,0.522203505065773,-0.0270917181135534,0.526738439935759,-0.0272454497080107,0.0158914728682171,-0.000387596899224806
"IMDS","Centers-Euclidean",5,0.52016453092865,-0.0198089396760494,0.525240335475783,-0.0240512734495198,0.0201550387596899,-0.00248062015503876
"IMDS","Centers-Euclidean",6,0.518771359506543,-0.0208844894150366,0.524118034241057,-0.0241900737487803,0.0214470284237726,-0.00361757105943152
"IMDS","Centers-Euclidean",7,0.51840744661154,-0.0208834204946009,0.523469714699515,-0.023994077887145,0.0221483942414175,-0.0017718715393134
"IMDS","Centers-Euclidean",8,0.519354720102951,-0.0171590526090021,0.523364622268325,-0.0224936947851099,0.0244186046511628,-0.00368217054263566
"IMDS","Centers-Euclidean",9,0.518646420717699,-0.0175871666455089,0.522745150257096,-0.0224273123575507,0.0248062015503876,-0.00327304048234281
"IMDS","Centers-Euclidean",10,0.517046751759425,-0.0173269051973082,0.521852132334141,-0.0221664062321025,0.0268217054263566,-0.00248062015503876
"IMDS","Centers-Euclidean",11,0.518536984419817,-0.0169651634101345,0.521980808816749,-0.0218984119595124,0.0286116983791402,-0.00281888653981677
"IMDS","Centers-Euclidean",12,0.518869132686204,-0.0168399974428297,0.521781435206388,-0.0217201112778407,0.031266149870801,-0.00232558139534884
"IMDS","Centers-Euclidean",13,0.518841359570662,-0.0146490161001789,0.521494426838179,-0.0209228399792283,0.0326774001192606,-0.002623732856291
"IMDS","Centers-Euclidean",14,0.519647330781028,-0.0128144534701666,0.521471242276187,-0.0202305492855457,0.0346622369878184,-0.0026578073089701
"IMDS","Centers-Euclidean",15,0.519927715047733,-0.0118364532183421,0.52131226245878,-0.019788079263181,0.0360723514211886,-0.00124031007751938
"IMDS","Centers-Euclidean",16,0.519032772395355,-0.0106617256650987,0.520825490562532,-0.0193001196161059,0.0374031007751938,-0.000872093023255811
"IMDS","Centers-Euclidean",17,0.518182909787126,-0.0111864229480347,0.520352992128693,-0.0193023484121487,0.0393068855449156,-0.000911992704058368
"IMDS","Centers-Euclidean",18,0.517819832825953,-0.010282912608494,0.520020051705787,-0.0189257134845711,0.0406546080964686,-0.00111972437553833
"IMDS","Centers-Euclidean",19,0.517654469153857,-0.0114270878040768,0.519748858924074,-0.0191111205294978,0.041452468380253,-0.000897592819257446
"IMDS","Centers-Euclidean",20,0.517947344850859,-0.009808566869138,0.519604613946579,-0.018569198081523,0.0432558139534884,-0.000775193798449612
"IMDS","Centers-Euclidean",21,0.516998862470997,-0.00881587988079136,0.519139201301018,-0.018194386633432,0.0448874123292728,-0.00125507567368032
"IMDS","Centers-Euclidean",22,0.516766209317884,-0.00771771029429469,0.518862973900243,-0.0177945567048989,0.0461592670894996,-0.00176180408738548
"IMDS","Centers-Euclidean",23,0.516064855486858,-0.0072647206705454,0.518467843991125,-0.0175646597954104,0.0477249747219414,-0.00215706100438153
"IMDS","Centers-Euclidean",24,0.51569523269615,-0.00693226237263245,0.518163449263412,-0.0173722105158947,0.0485142118863049,-0.00271317829457364
"IMDS","Centers-Euclidean",25,0.516108092921089,-0.00604513237040738,0.518054897674591,-0.0170448084632935,0.0502945736434109,-0.00322480620155039
"Int-UMAP","Centers-Euclidean",1,0.965387536619769,0.000549748634670277,0.965441282680919,0.000548894987722086,0.175193798449612,0
"Int-UMAP","Centers-Euclidean",2,0.964835928389736,-0.00209900487592674,0.96460778407037,-0.0012210306462626,0.247286821705426,-0.00852713178294574
"Int-UMAP","Centers-Euclidean",3,0.964343104005168,-0.00342781007751936,0.963918950034538,-0.00210212383364582,0.289405684754522,-0.0113695090439277
"Int-UMAP","Centers-Euclidean",4,0.962440130392817,-0.0041819186198272,0.962619473231333,-0.00261694301113587,0.326744186046512,-0.00775193798449612
"Int-UMAP","Centers-Euclidean",5,0.960908814330741,-0.00546359509814665,0.96152729281499,-0.00330681860472171,0.358139534883721,-0.0068217054263566
"Int-UMAP","Centers-Euclidean",6,0.960376272930021,-0.00477599074565394,0.960889999669332,-0.00316743518130546,0.373643410852713,-0.00361757105943153
"Int-UMAP","Centers-Euclidean",7,0.960183545210322,-0.00506897792496785,0.960420199055905,-0.00336809612156858,0.39468438538206,-0.00442967884828349
"Int-UMAP","Centers-Euclidean",8,0.959613935104329,-0.00553298403652303,0.959851331144065,-0.00360440731308915,0.411240310077519,-0.000775193798449619
"Int-UMAP","Centers-Euclidean",9,0.959137909147123,-0.00620810247464132,0.959339072526944,-0.00391790007588205,0.429285099052541,-0.00430663221360894
"Int-UMAP","Centers-Euclidean",10,0.959056221561347,-0.00637838570047589,0.958983354899531,-0.0040414655560291,0.444806201550388,-0.000155038759689918
"Int-UMAP","Centers-Euclidean",11,0.958836737991678,-0.00644461202156354,0.958612615092908,-0.00412238486986118,0.452713178294574,0.00197322057787175
"Int-UMAP","Centers-Euclidean",12,0.958630965269915,-0.00659502465400863,0.958254973492987,-0.00421789044967986,0.462532299741602,0.00413436692506461
"Int-UMAP","Centers-Euclidean",13,0.95856801431127,-0.00647957066189631,0.957950251661886,-0.00424271813523401,0.474776386404293,0.00155038759689924
"Int-UMAP","Centers-Euclidean",14,0.958661629549901,-0.00668483652016227,0.957712121430041,-0.00434802593863928,0.484163898117386,0.00210409745293466
"Int-UMAP","Centers-Euclidean",15,0.958735844196848,-0.00635226866738126,0.957478334162782,-0.00428843540725914,0.4943669250646,0.00206718346253232
"Int-UMAP","Centers-Euclidean",16,0.958580461493294,-0.00610769634390862,0.957193724713194,-0.00426730130013773,0.502131782945736,-0.00174418604651164
"Int-UMAP","Centers-Euclidean",17,0.958444293673437,-0.00610180578975406,0.956924595345273,-0.00429904358816957,0.509165526675787,-0.00209758321933426
"Int-UMAP","Centers-Euclidean",18,0.958217298364177,-0.00566466852880565,0.956632685343975,-0.00421897327078517,0.514900947459087,-0.00628768303186908
"Int-UMAP","Centers-Euclidean",19,0.958099927408373,-0.00571168937142008,0.956377874762567,-0.00425175607263883,0.519951040391677,-0.00611995104039167
"Int-UMAP","Centers-Euclidean",20,0.957923060911688,-0.00534246661746807,0.956110699739289,-0.00416996917692837,0.524651162790698,-0.00697674418604652
"Int-UMAP","Centers-Euclidean",21,0.957711982955733,-0.00536812522092689,0.95584089196618,-0.00418431607957804,0.531266149870801,-0.00745662606127723
"Int-UMAP","Centers-Euclidean",22,0.957534903312537,-0.0056537920996268,0.955580732821832,-0.00425620374634134,0.537773079633545,-0.00465116279069766
"Int-UMAP","Centers-Euclidean",23,0.957524186820048,-0.00581025156502946,0.955370996947434,-0.00430795869880948,0.543714189416919,-0.00411189753960228
"Int-UMAP","Centers-Euclidean",24,0.957381963951684,-0.00554907968295826,0.955134033275783,-0.00425882909832594,0.549483204134367,-0.0051033591731266
"Int-UMAP","Centers-Euclidean",25,0.957361735821105,-0.00535560578777317,0.954931583617226,-0.00421953694734474,0.555038759689922,-0.00564341085271319
