"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep","dr_input","eval_geom"
"MR-PCA","Centers-Euclidean",0.928655513065647,0.124450605481198,0.925836496194587,0.132521016650059,0.43975,0.228125,FALSE,0,1,"std","std"
"SPCA","Int-Euclidean",0.928912922243467,0.123666188655194,0.92676235366862,0.130440576422081,0.43525,0.220625,FALSE,0,1,"std","std"
"SPCA","Hausdorff",0.928615360101976,0.124564690885915,0.92560183553855,0.13296541592905,0.4405,0.228625,FALSE,0,1,"std","std"
"SPCA","Ichino-Yaguchi",0.928622211599745,0.124513065646909,0.925803625318824,0.132575241424065,0.439875,0.22825,FALSE,0,1,"std","std"
"SPCA","Wasserstein",0.928612253027406,0.124539674952199,0.925843742179211,0.13249384380788,0.43975,0.228,FALSE,0,1,"std","std"
"SPCA","Centers-Euclidean",0.928655513065647,0.124450605481198,0.925836496194587,0.132521016650059,0.43975,0.228125,FALSE,0,1,"std","std"
"IMDS","Int-Euclidean",0.593188416188655,-0.0850278840025495,0.600672445690994,-0.0970991412422266,0.043625,-0.003125,TRUE,0,1,"std","std"
"IMDS","Hausdorff",0.625971159974506,-0.0310605481198215,0.639197948861447,-0.0482194948514795,0.053,-0.005125,TRUE,0,1,"std","std"
"IMDS","Ichino-Yaguchi",0.638800509878904,-0.0264228808158062,0.647761958566859,-0.040008889789639,0.054625,-0.006875,TRUE,0,1,"std","std"
"IMDS","Wasserstein",0.627764101338432,-0.0496391013384322,0.636977736480602,-0.0660589654833574,0.05375,-0.00575,TRUE,0,1,"std","std"
"IMDS","Centers-Euclidean",0.62230505098789,-0.0793452836201402,0.629967758625749,-0.0957806498997489,0.0575,-0.0115,TRUE,0,1,"std","std"
"Int-UMAP","Int-Euclidean",0.793891332058636,0.0249710006373487,0.867193742076853,0.0186197093937832,0.454,-0.012,FALSE,0,1,"std","std"
"Int-UMAP","Hausdorff",0.791459687699172,0.0263967495219884,0.866520536058068,0.0136781575002546,0.45,-0.01725,FALSE,0,1,"std","std"
"Int-UMAP","Ichino-Yaguchi",0.79415224665392,0.0249877310388782,0.869033416529038,0.0130490688324931,0.455375,-0.01625,FALSE,0,1,"std","std"
"Int-UMAP","Wasserstein",0.793625318674315,0.0253771510516252,0.868459845544383,0.0135317996782889,0.454125,-0.016,FALSE,0,1,"std","std"
"Int-UMAP","Centers-Euclidean",0.793459369024857,0.0260331421287444,0.868469412709209,0.0135975209582207,0.45375,-0.015,FALSE,0,1,"std","std"
"C-PCA","Int-Euclidean",0.967038400254939,0.0512300828553218,0.966525939385999,0.0531766202968006,0.487625,0.224125,FALSE,0,2,"raw","raw"
"C-PCA","Hausdorff",0.967093371574251,0.0511465901848311,0.966409082090409,0.0534214752734706,0.49,0.225125,FALSE,0,2,"raw","raw"
"C-PCA","Ichino-Yaguchi",0.967100063734863,0.0511322498406629,0.966551935324776,0.0531832965953522,0.489875,0.22725,FALSE,0,2,"raw","raw"
"C-PCA","Wasserstein",0.967091379859783,0.0511537603569152,0.96656412296024,0.0531580615174808,0.48975,0.227,FALSE,0,2,"raw","raw"
"C-PCA","Centers-Euclidean",0.967100462077757,0.0511336838750797,0.966557090541254,0.0531748614456937,0.48975,0.22725,FALSE,0,2,"raw","raw"
"V-PCA","Int-Euclidean",0.967078951561504,0.0511438814531548,0.96652471194335,0.0531739380915118,0.488,0.22475,FALSE,0,2,"raw","raw"
"V-PCA","Hausdorff",0.967124521988528,0.0510820586360738,0.96645070819773,0.0533370536190281,0.490125,0.22475,FALSE,0,2,"raw","raw"
"V-PCA","Ichino-Yaguchi",0.967098311026131,0.0511360739324411,0.966591776778252,0.0531060924572242,0.49,0.226875,FALSE,0,2,"raw","raw"
"V-PCA","Wasserstein",0.967099187380497,0.0511387826641173,0.966576208877473,0.05313688919801,0.489875,0.227,FALSE,0,2,"raw","raw"
"V-PCA","Centers-Euclidean",0.967098709369025,0.0511375079668579,0.966593676798059,0.0531036499401803,0.489875,0.227,FALSE,0,2,"raw","raw"
"MR-PCA","Int-Euclidean",0.970025892288082,0.0454102931803697,0.969787442267973,0.0467857484355011,0.480375,0.224875,FALSE,0,2,"raw","raw"
"MR-PCA","Hausdorff",0.970209608030593,0.0449606437221159,0.969779306728621,0.0466599342844777,0.482125,0.22575,FALSE,0,2,"raw","raw"
"MR-PCA","Ichino-Yaguchi",0.970160930528999,0.0451281070745698,0.969817327383094,0.046669352070642,0.481125,0.228,FALSE,0,2,"raw","raw"
"MR-PCA","Wasserstein",0.970152326322498,0.0451494582536648,0.969750819013027,0.0468287183110389,0.480875,0.228125,FALSE,0,2,"raw","raw"
"MR-PCA","Centers-Euclidean",0.970146590184831,0.0451599745060548,0.96983781166509,0.0466553134618984,0.48125,0.227625,FALSE,0,2,"raw","raw"
"SPCA","Int-Euclidean",0.970046287444232,0.0452672084130019,0.969658317263132,0.0469421364854811,0.47725,0.22025,FALSE,0,2,"raw","raw"
"SPCA","Hausdorff",0.969972673677502,0.045469247928617,0.969919605491914,0.0465110027993199,0.47825,0.221,FALSE,0,2,"raw","raw"
"SPCA","Ichino-Yaguchi",0.969995379222435,0.0454404079031231,0.969684291450841,0.0469758267581133,0.47825,0.224625,FALSE,0,2,"raw","raw"
"SPCA","Wasserstein",0.97001115360102,0.0454072657743786,0.969714487265048,0.0469169240116613,0.4785,0.2245,FALSE,0,2,"raw","raw"
"SPCA","Centers-Euclidean",0.96999689292543,0.0454383365200764,0.969658144320813,0.0470228320965932,0.478625,0.22525,FALSE,0,2,"raw","raw"
"IMDS","Int-Euclidean",0.529801704907584,0.0149791268323773,0.528369930572295,0.0245568386127015,0.036375,-0.001625,TRUE,0,2,"raw","raw"
"IMDS","Hausdorff",0.560257887189292,0.0471837157425111,0.565672491112343,0.0437907922097397,0.042625,-0.003875,TRUE,0,2,"raw","raw"
"IMDS","Ichino-Yaguchi",0.564423518164436,0.0574311663479924,0.568637334369878,0.0573036586491376,0.04275,-0.002125,TRUE,0,2,"raw","raw"
"IMDS","Wasserstein",0.557014021669853,0.0395436583811345,0.560226607429551,0.0411273491367214,0.043,-0.000625000000000001,TRUE,0,2,"raw","raw"
"IMDS","Centers-Euclidean",0.54884408859146,0.0171706500956023,0.549943606090026,0.0195218249368238,0.04175,-0.00275,TRUE,0,2,"raw","raw"
"Int-UMAP","Int-Euclidean",0.816726657106437,0.0059912364563417,0.882611206815813,0.00188078717031565,0.476625,-0.002,FALSE,0,2,"raw","raw"
"Int-UMAP","Hausdorff",0.815505736137667,0.00313288718929261,0.882393992329294,-0.00138663360163063,0.474125,-0.00112499999999999,FALSE,0,2,"raw","raw"
"Int-UMAP","Ichino-Yaguchi",0.817181644359465,0.00551338432122372,0.885108052057898,-0.00146385458617442,0.477,-0.00287499999999999,FALSE,0,2,"raw","raw"
"Int-UMAP","Wasserstein",0.816225621414914,0.0055717017208412,0.883961338925832,-0.00102039977269705,0.47625,-0.00237499999999999,FALSE,0,2,"raw","raw"
"Int-UMAP","Centers-Euclidean",0.815852453792224,0.0067558954748248,0.883162704091129,0.00110863746018487,0.476875,-0.002,FALSE,0,2,"raw","raw"
"C-PCA","Int-Euclidean",0.943116395793499,0.0856171128107075,0.943395699084459,0.0912635666958558,0.4875,0.12525,FALSE,0,2,"std","raw"
"C-PCA","Hausdorff",0.942197259400892,0.0873773103887827,0.943321627526685,0.0912651523913978,0.485,0.126,FALSE,0,2,"std","raw"
"C-PCA","Ichino-Yaguchi",0.942752788400255,0.0860884321223709,0.943705635390507,0.0905484184328961,0.487375,0.1225,FALSE,0,2,"std","raw"
"C-PCA","Wasserstein",0.942689611217336,0.0862431485022307,0.943500358082296,0.0909732814139593,0.487125,0.123125,FALSE,0,2,"std","raw"
"C-PCA","Centers-Euclidean",0.942753346080306,0.086089547482473,0.943584933273693,0.0907973903323922,0.4875,0.1225,FALSE,0,2,"std","raw"
"V-PCA","Int-Euclidean",0.942983588272785,0.0858766730401529,0.943319249516486,0.0914115658705093,0.487,0.125,FALSE,0,2,"std","raw"
"V-PCA","Hausdorff",0.942206899298917,0.0873382727852136,0.943326775492807,0.0912436064653388,0.485375,0.12625,FALSE,0,2,"std","raw"
"V-PCA","Ichino-Yaguchi",0.942674394518802,0.0862407584448693,0.943674588085942,0.0906085827413204,0.487,0.121125,FALSE,0,2,"std","raw"
"V-PCA","Wasserstein",0.942671048438496,0.0862694391332058,0.943462268442816,0.0910395038214495,0.487,0.12275,FALSE,0,2,"std","raw"
"V-PCA","Centers-Euclidean",0.942705943275972,0.0861782982791587,0.943494718478053,0.0909756345810258,0.487125,0.121625,FALSE,0,2,"std","raw"
"MR-PCA","Int-Euclidean",0.942689133205864,0.0860748884639898,0.943517468922841,0.0907714242480229,0.486125,0.11825,FALSE,0,2,"std","raw"
"MR-PCA","Hausdorff",0.942278999362651,0.0873381134480561,0.943025510719353,0.09195425332335,0.485125,0.1265,FALSE,0,2,"std","raw"
"MR-PCA","Ichino-Yaguchi",0.942756692160612,0.0860799872530273,0.943773001754927,0.0904122377652799,0.487375,0.12325,FALSE,0,2,"std","raw"
"MR-PCA","Wasserstein",0.942623247291268,0.0863765137029955,0.943599719202236,0.0907784560272723,0.486875,0.1225,FALSE,0,2,"std","raw"
"MR-PCA","Centers-Euclidean",0.942753346080306,0.086089547482473,0.943584933273693,0.0907973903323922,0.4875,0.1225,FALSE,0,2,"std","raw"
"SPCA","Int-Euclidean",0.943116395793499,0.0856171128107075,0.943395699084459,0.0912635666958558,0.4875,0.12525,FALSE,0,2,"std","raw"
"SPCA","Hausdorff",0.942197259400892,0.0873773103887827,0.943321627526685,0.0912651523913978,0.485,0.126,FALSE,0,2,"std","raw"
"SPCA","Ichino-Yaguchi",0.942752788400255,0.0860884321223709,0.943705635390507,0.0905484184328961,0.487375,0.1225,FALSE,0,2,"std","raw"
"SPCA","Wasserstein",0.942689611217336,0.0862431485022307,0.943500358082296,0.0909732814139593,0.487125,0.123125,FALSE,0,2,"std","raw"
"SPCA","Centers-Euclidean",0.942753346080306,0.086089547482473,0.943584933273693,0.0907973903323922,0.4875,0.1225,FALSE,0,2,"std","raw"
"IMDS","Int-Euclidean",0.530250717017208,0.00928760356915237,0.530123853782664,0.0160341468744739,0.03575,-0.001375,TRUE,0,2,"std","raw"
"IMDS","Hausdorff",0.562065965583174,0.0461485022307202,0.569286879704308,0.0416640079184125,0.042375,-0.004125,TRUE,0,2,"std","raw"
"IMDS","Ichino-Yaguchi",0.564921526449968,0.056375557680051,0.571031850217536,0.0542820343339337,0.042875,-0.00275,TRUE,0,2,"std","raw"
"IMDS","Wasserstein",0.557906787762906,0.0379987253027406,0.563381318962616,0.0380811117815558,0.044,-0.000750000000000001,TRUE,0,2,"std","raw"
"IMDS","Centers-Euclidean",0.549815168897387,0.0135538559592097,0.551607840475446,0.0173125855435404,0.043625,-0.00125,TRUE,0,2,"std","raw"
"Int-UMAP","Int-Euclidean",0.806622211599745,0.00241746335245374,0.874739319095169,-0.00250707101647095,0.446,-0.0175,FALSE,0,2,"std","raw"
"Int-UMAP","Hausdorff",0.805578553218611,-0.000150095602294509,0.875565279562645,-0.00837709477716755,0.444375,-0.019375,FALSE,0,2,"std","raw"
"Int-UMAP","Ichino-Yaguchi",0.806862173358827,0.00264786488209046,0.878119753087841,-0.00692033125256641,0.448125,-0.023375,FALSE,0,2,"std","raw"
"Int-UMAP","Wasserstein",0.806250956022944,0.00150669216061183,0.877116518853229,-0.00725116137910986,0.446875,-0.0215,FALSE,0,2,"std","raw"
"Int-UMAP","Centers-Euclidean",0.806686583811345,0.00129732313575526,0.877198942927926,-0.00662043988849124,0.447125,-0.01925,FALSE,0,2,"std","raw"
"C-PCA","Int-Euclidean",0.93413121414914,0.11578091140854,0.933535526148111,0.118654792801028,0.501875,0.204875,FALSE,0,2,"std","std"
"C-PCA","Hausdorff",0.932828075207138,0.118246016571064,0.933316313228863,0.118981525196864,0.4995,0.200875,FALSE,0,2,"std","std"
"C-PCA","Ichino-Yaguchi",0.933605003186743,0.116831421287444,0.933922516893756,0.117972907039686,0.503375,0.2035,FALSE,0,2,"std","std"
"C-PCA","Wasserstein",0.933512746972594,0.117031867431485,0.933634409277658,0.118538594754734,0.503375,0.203375,FALSE,0,2,"std","std"
"C-PCA","Centers-Euclidean",0.933603170809433,0.116833173996176,0.933741240716772,0.118334112959867,0.503125,0.204625,FALSE,0,2,"std","std"
"V-PCA","Int-Euclidean",0.93402597195666,0.115990758444869,0.933495282193245,0.118736986676916,0.50125,0.204,FALSE,0,2,"std","std"
"V-PCA","Hausdorff",0.932932839388145,0.118032982791587,0.933384231579958,0.118848340845555,0.5,0.20175,FALSE,0,2,"std","std"
"V-PCA","Ichino-Yaguchi",0.933568116634799,0.116910930528999,0.933948420603738,0.117925585884222,0.50325,0.203,FALSE,0,2,"std","std"
"V-PCA","Wasserstein",0.933567479286169,0.116917622689611,0.933652037132571,0.118503099356663,0.503375,0.203375,FALSE,0,2,"std","std"
"V-PCA","Centers-Euclidean",0.933602852135118,0.116836998087954,0.933705954619424,0.118406941294804,0.503,0.20425,FALSE,0,2,"std","std"
"MR-PCA","Int-Euclidean",0.93375740917782,0.116768483110261,0.933895540664177,0.11821479086305,0.505125,0.204875,FALSE,0,2,"std","std"
"MR-PCA","Hausdorff",0.932768881453155,0.118309273422562,0.93285732687301,0.119855998330542,0.499375,0.20075,FALSE,0,2,"std","std"
"MR-PCA","Ichino-Yaguchi",0.933610579987253,0.116820586360739,0.934010162930857,0.117802970419741,0.5035,0.203875,FALSE,0,2,"std","std"
"MR-PCA","Wasserstein",0.933448056086679,0.117159337157425,0.933769313136229,0.118276089425722,0.503,0.20425,FALSE,0,2,"std","std"
"MR-PCA","Centers-Euclidean",0.933603170809433,0.116833173996176,0.933741240716772,0.118334112959867,0.503125,0.204625,FALSE,0,2,"std","std"
"SPCA","Int-Euclidean",0.93413121414914,0.11578091140854,0.933535526148111,0.118654792801028,0.501875,0.204875,FALSE,0,2,"std","std"
"SPCA","Hausdorff",0.932828075207138,0.118246016571064,0.933316313228863,0.118981525196864,0.4995,0.200875,FALSE,0,2,"std","std"
"SPCA","Ichino-Yaguchi",0.933605003186743,0.116831421287444,0.933922516893756,0.117972907039686,0.503375,0.2035,FALSE,0,2,"std","std"
"SPCA","Wasserstein",0.933512746972594,0.117031867431485,0.933634409277658,0.118538594754734,0.503375,0.203375,FALSE,0,2,"std","std"
"SPCA","Centers-Euclidean",0.933603170809433,0.116833173996176,0.933741240716772,0.118334112959867,0.503125,0.204625,FALSE,0,2,"std","std"
"IMDS","Int-Euclidean",0.569257090503505,-0.0429813575525813,0.571966487553015,-0.0497753496334988,0.038875,-0.003875,TRUE,0,2,"std","std"
"IMDS","Hausdorff",0.609062380497132,-0.0136770235818993,0.619267251284209,-0.0309327574673977,0.051375,-0.008875,TRUE,0,2,"std","std"
"IMDS","Ichino-Yaguchi",0.612850382409178,-0.00533811344805601,0.622151228227394,-0.0186061186011555,0.0535,-0.007125,TRUE,0,2,"std","std"
"IMDS","Wasserstein",0.605653202676864,-0.0234714786488209,0.614279511316612,-0.0397730568149851,0.05525,-0.005375,TRUE,0,2,"std","std"
"IMDS","Centers-Euclidean",0.599075127469726,-0.0544835882727852,0.601414708899906,-0.0629163525556482,0.05175,-0.006375,TRUE,0,2,"std","std"
"Int-UMAP","Int-Euclidean",0.808181246016571,-0.00708428935627792,0.879979674905971,-0.00352638984636239,0.47625,-0.022875,FALSE,0,2,"std","std"
"Int-UMAP","Hausdorff",0.805630337794774,-0.0110232632249841,0.878308253818251,-0.0117151547029819,0.4725,-0.033625,FALSE,0,2,"std","std"
"Int-UMAP","Ichino-Yaguchi",0.808369024856597,-0.00859464627151052,0.88180845751061,-0.0094834972084423,0.477375,-0.033375,FALSE,0,2,"std","std"
"Int-UMAP","Wasserstein",0.807409098151689,-0.00938830465264495,0.880873635397672,-0.00989632012011364,0.47575,-0.031375,FALSE,0,2,"std","std"
"Int-UMAP","Centers-Euclidean",0.807900812619503,-0.00946510516252386,0.880862458867024,-0.00908137475623877,0.47575,-0.0285,FALSE,0,2,"std","std"
"C-PCA","Int-Euclidean",0.965841220522626,0.0520339388145316,0.96385177431569,0.0573392088513713,0.445,0.231375,FALSE,0,3,"raw","raw"
"C-PCA","Hausdorff",0.96593005098789,0.0517093690248566,0.964045062413625,0.0568524911626688,0.444,0.228,FALSE,0,3,"raw","raw"
"C-PCA","Ichino-Yaguchi",0.965884480560867,0.0519563416188655,0.963873683186049,0.0573286557447301,0.445875,0.23325,FALSE,0,3,"raw","raw"
"C-PCA","Wasserstein",0.965883444869344,0.0519666985340981,0.963868582133997,0.0573421524959735,0.445875,0.233,FALSE,0,3,"raw","raw"
"C-PCA","Centers-Euclidean",0.965888145315488,0.0519506054811982,0.963864281926432,0.0573462321007898,0.445875,0.23325,FALSE,0,3,"raw","raw"
"V-PCA","Int-Euclidean",0.965840901848311,0.0520333014659019,0.963849134439686,0.0573439243550723,0.445,0.231375,FALSE,0,3,"raw","raw"
"V-PCA","Hausdorff",0.965929811982154,0.0517088910133843,0.964043916004368,0.0568543660194743,0.444,0.228,FALSE,0,3,"raw","raw"
"V-PCA","Ichino-Yaguchi",0.965874043977055,0.0519765774378584,0.963873580508211,0.0573294534971539,0.44575,0.233,FALSE,0,3,"raw","raw"
"V-PCA","Wasserstein",0.96588304652645,0.0519668578712555,0.963854497357544,0.057368151633437,0.445875,0.233,FALSE,0,3,"raw","raw"
"V-PCA","Centers-Euclidean",0.965877629063097,0.0519706819630338,0.963864145662385,0.0573469626807962,0.44575,0.233,FALSE,0,3,"raw","raw"
"MR-PCA","Int-Euclidean",0.969176067558955,0.0462071383046526,0.968554623692867,0.0488312573004689,0.4675,0.22325,FALSE,0,3,"raw","raw"
"MR-PCA","Hausdorff",0.969467256214149,0.0454912364563417,0.968573930751592,0.0486134945590768,0.466125,0.21825,FALSE,0,3,"raw","raw"
"MR-PCA","Ichino-Yaguchi",0.969170570427024,0.0462025175270873,0.96848495182181,0.048935074297385,0.468,0.2225,FALSE,0,3,"raw","raw"
"MR-PCA","Wasserstein",0.969167782026769,0.0462141491395793,0.968483180069334,0.0489438239845535,0.46775,0.222375,FALSE,0,3,"raw","raw"
"MR-PCA","Centers-Euclidean",0.969168021032505,0.0462085723390695,0.968527239097639,0.0488646648092107,0.467875,0.221875,FALSE,0,3,"raw","raw"
"SPCA","Int-Euclidean",0.968928616953474,0.0466736775015935,0.968007005677967,0.0498078523404406,0.4655,0.219375,FALSE,0,3,"raw","raw"
"SPCA","Hausdorff",0.969195586360739,0.0461556724028043,0.968134853660517,0.0495485606251752,0.466,0.213875,FALSE,0,3,"raw","raw"
"SPCA","Ichino-Yaguchi",0.969104445506692,0.0463765137029956,0.967986641133471,0.0498967958714254,0.466375,0.219,FALSE,0,3,"raw","raw"
"SPCA","Wasserstein",0.969124123645634,0.0463368387507967,0.967981168927157,0.0499081608047111,0.466375,0.21925,FALSE,0,3,"raw","raw"
"SPCA","Centers-Euclidean",0.969104365838113,0.0463763543658382,0.968019534719909,0.0498341792366518,0.466375,0.21875,FALSE,0,3,"raw","raw"
"IMDS","Int-Euclidean",0.541954429572976,0.00373295092415549,0.545540668015403,0.00922970552806396,0.037125,0.000375,TRUE,0,3,"raw","raw"
"IMDS","Hausdorff",0.570397466539197,0.0495183237731039,0.57818155640325,0.049244547646867,0.04675,-0.00225,TRUE,0,3,"raw","raw"
"IMDS","Ichino-Yaguchi",0.578770235818993,0.0596370299553857,0.586277711181124,0.0627532073869699,0.048625,-0.00025,TRUE,0,3,"raw","raw"
"IMDS","Wasserstein",0.570669375398343,0.0355060548119821,0.576771583905131,0.0407855963486183,0.049,-0.000375,TRUE,0,3,"raw","raw"
"IMDS","Centers-Euclidean",0.56307799553856,0.0176279477374124,0.570777622449559,0.0196980064591291,0.048,-0.002,TRUE,0,3,"raw","raw"
"Int-UMAP","Int-Euclidean",0.874658620140217,0.0394380178457616,0.920784715430344,0.0220291567528708,0.498375,-0.00712499999999999,FALSE,0,3,"raw","raw"
"Int-UMAP","Hausdorff",0.874299235181644,0.0407339069471001,0.920830287224139,0.0227052569432396,0.497,-0.018375,FALSE,0,3,"raw","raw"
"Int-UMAP","Ichino-Yaguchi",0.874554015296367,0.0392045889101338,0.92178488201794,0.0210692765560501,0.49775,-0.01575,FALSE,0,3,"raw","raw"
"Int-UMAP","Wasserstein",0.874370140216699,0.039302103250478,0.921321688962791,0.0217037236635077,0.4965,-0.0145,FALSE,0,3,"raw","raw"
"Int-UMAP","Centers-Euclidean",0.874398422562142,0.0392981198215424,0.921161128012971,0.0220743386267757,0.497625,-0.01275,FALSE,0,3,"raw","raw"
"C-PCA","Int-Euclidean",0.962589547482473,0.0467205226258763,0.962264155190206,0.0540269337510221,0.475375,0.197,FALSE,0,3,"std","raw"
"C-PCA","Hausdorff",0.962066682600382,0.0473934034416825,0.962040858827718,0.0541463976562755,0.472125,0.19475,FALSE,0,3,"std","raw"
"C-PCA","Ichino-Yaguchi",0.962293021032505,0.0469279796048439,0.962080067687619,0.0541701869278296,0.47575,0.197,FALSE,0,3,"std","raw"
"C-PCA","Wasserstein",0.962301306564691,0.0469432759719567,0.962064734570432,0.054219463973492,0.4755,0.19725,FALSE,0,3,"std","raw"
"C-PCA","Centers-Euclidean",0.962285372848948,0.0469365838113448,0.962071369286058,0.0541862556362989,0.475625,0.19675,FALSE,0,3,"std","raw"
"V-PCA","Int-Euclidean",0.96257799553856,0.0467423518164436,0.962259793461236,0.0540341866661344,0.47525,0.197,FALSE,0,3,"std","raw"
"V-PCA","Hausdorff",0.962066523263225,0.0473930847673677,0.962040293939675,0.0541478575368135,0.472125,0.19475,FALSE,0,3,"std","raw"
"V-PCA","Ichino-Yaguchi",0.962292622689611,0.0469271829190567,0.96207720027838,0.0541726663363916,0.47575,0.197,FALSE,0,3,"std","raw"
